id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
1361750,a bat lives in a cave,MOT,Mother,bat,animal,NA
1361968,huh that's a bat,MOT,Mother,bat,animal,be
1361970,I don't think you ever saw a picture of a bat before,MOT,Mother,bat,animal,see
1361977,yeah bats live in caves,MOT,Mother,bat,animal,NA
1361992,bat right,MOT,Mother,bat,animal,NA
1361996,bats have big wings,MOT,Mother,bat,animal,NA
1362265,that's a bat,MOT,Mother,bat,animal,be
1362275,right a bat and a bird,MOT,Mother,bat,animal,NA
1362376,they look like ba birds but they're bats,MOT,Mother,bat,animal,be
1362388,those are bats,MOT,Mother,bat,animal,be
1362394,see how bats are different from birds,MOT,Mother,bat,animal,NA
1362421,uhuh and bats live in a cave,MOT,Mother,bat,animal,NA
1362574,bat,MOT,Mother,bat,animal,NA
1362584,a bat,MOT,Mother,bat,animal,NA
1362589,one bat two bats,MOT,Mother,bat,animal,NA
1363611,that's a bat,MOT,Mother,bat,animal,be
1363705,sometimes these are bats,MOT,Mother,bat,animal,be
1363714,mm hm bats,MOT,Mother,bat,animal,NA
1363729,bats they live in the caves,MOT,Mother,bat,animal,NA
1363735,bat,MOT,Mother,bat,animal,NA
1363739,here's a bat,MOT,Mother,bat,animal,be
1363743,and there's a bat,MOT,Mother,bat,animal,be
1363744,those are animal bats,MOT,Mother,bat,animal,be
1363748,they're not like a baseball bat,MOT,Mother,bat,object,be
1363770,that's where bats live,MOT,Mother,bat,animal,NA
1363772,so bats and bears live in caves sometimes,MOT,Mother,bat,animal,NA
1363817,this is a bat,MOT,Mother,bat,animal,be
1363824,and that's a bat too,MOT,Mother,bat,animal,be
1363834,do you know where bats live,MOT,Mother,bat,animal,NA
1363848,remember we had a Christmas book with the bats living in the cave,MOT,Mother,bat,animal,NA
1364879,and they're called bats,MOT,Mother,bat,animal,call
1365365,the Count has friends that are bats,MOT,Mother,bat,animal,be
1365373,they are bats,MOT,Mother,bat,animal,be
1365403,sometimes bats live in caves,MOT,Mother,bat,animal,NA
1365746,where do bats live,MOT,Mother,bat,animal,NA
1366863,a bat,MOT,Mother,bat,animal,NA
1366877,a bat,MOT,Mother,bat,animal,NA
1366911,did you know sometimes bats live in caves too,MOT,Mother,bat,animal,NA
1367008,that's called a bat,MOT,Mother,bat,animal,call
1367044,he's a black bat see,MOT,Mother,bat,animal,be
1367083,sometimes the bats go in the cave,MOT,Mother,bat,animal,NA
1367197,those are called bats,MOT,Mother,bat,animal,call
1367307,and bats like to sleep in dark places,MOT,Mother,bat,animal,NA
1367374,here are two bats,MOT,Mother,bat,animal,be
1367379,see those bats,MOT,Mother,bat,animal,see
1367392,do you know what a bat is,MOT,Mother,bat,animal,NA
1367419,yeah there are a lot of bats in that picture,MOT,Mother,bat,animal,NA
1367428,bats are little furry things that live in caves,MOT,Mother,bat,animal,NA
1367768,that's a bat,MOT,Mother,bat,animal,be
1367782,another bat,MOT,Mother,bat,animal,NA
1367800,a bat flew in the cave,MOT,Mother,bat,animal,NA
1368332,um bats,MOT,Mother,bat,animal,NA
1368334,have you ever seen bats,MOT,Mother,bat,animal,see
1368341,and I would see bats,MOT,Mother,bat,animal,see
1368343,and the bats fly out of the cave,MOT,Mother,bat,animal,NA
1368361,you haven't seen a bat before,MOT,Mother,bat,animal,see
1368389,you know there's a zoo that we could go to this summer where they have bats,MOT,Mother,bat,animal,have
1368394,a bat,MOT,Mother,bat,animal,NA
1368401,it's called a bat,MOT,Mother,bat,animal,be
1370470,those are bats,MOT,Mother,bat,animal,be
1370489,what color is this bat,MOT,Mother,bat,animal,NA
1370525,what color is this bat,MOT,Mother,bat,animal,NA
1370735,bats fly in the cave,MOT,Mother,bat,animal,NA
1370798,no it's no scary for the bats,MOT,Mother,bat,animal,NA
1372032,they're bats that's right,MOT,Mother,bat,animal,be
1372041,you remember bats,MOT,Mother,bat,animal,remember
1372663,do you think those are some of the bats that that are the friends of the count huh,MOT,Mother,bat,animal,be
1372683,how many bats are there,MOT,Mother,bat,animal,be
1372720,should the count come and count the bats,MOT,Mother,bat,animal,count
1372820,oh what I don't count is that a bat,MOT,Mother,bat,NA,NA
1372854,two bats,MOT,Mother,bat,NA,NA
1373012,I think the bats live in the cave,MOT,Mother,bat,animal,NA
1373089,yeah but do you know how bats sleep Ni̱o,MOT,Mother,bat,animal,NA
1373137,do you know how bats sleep,MOT,Mother,bat,animal,NA
1373174,bats sleep upside down in the cave,MOT,Mother,bat,animal,NA
1373215,bats don't fly around when the sun is out,MOT,Mother,bat,animal,NA
1373225,when the sun is out the bats are in the cave asleep and they hang upside down,MOT,Mother,bat,animal,NA
1373236,and then when the sun goes down all the bats fly out of the cave,MOT,Mother,bat,animal,NA
1373258,bats are one of those animals that is awake all night,MOT,Mother,bat,animal,be
1377798,oh you're going to go meet your bats okay,MOT,Mother,bat,animal,meet
1426915,a bat,MOT,Mother,bat,NA,NA
1426924,and what kind of a game do you play with a bat,MOT,Mother,bat,NA,NA
1428933,can you swing a bat like a baseball player,MOT,Mother,bat,object,swing
1436486,a bat,MOT,Mother,bat,NA,NA
1436500,you'll be be Mama's bat,MOT,Mother,bat,player,be
1436561,bat,MOT,Mother,bat,NA,NA
1436969,bat,MOT,Mother,bat,NA,NA
1437141,a bat,MOT,Mother,bat,NA,NA
1437445,you're really good at hitting the ball with your bat,MOT,Mother,bat,object,hit with
1451446,a bat,MOT,Mother,bat,animal,NA
1451459,and what do you do with a bat you play baseball,MOT,Mother,bat,object,play with
1475704,and there's the bat,MOT,Mother,bat,animal,be
1481610,because he might hit the ball really far with that bat,MOT,Mother,bat,object,hit with
1484941,have you seen a bat in real life,MOT,Mother,bat,animal,see
1485510,a bat,MOT,Mother,bat,animal,NA
1485546,we went to see the bats at the library last week,MOT,Mother,bat,NA,NA
1490710,and you have a baseball bat just like that,MOT,Mother,bat,object,have
1494684,a bat,MOT,Mother,bat,NA,NA
1497383,because he's got a bat,MOT,Mother,bat,object,have
1497481,and he swings swings the bat and he hits the ball,MOT,Mother,bat,object,swing
1498554,they fly with bats,MOT,Mother,bat,animal,fly with
1521081,does she have a bat flying with her,MOT,Mother,bat,animal,have
1533552,bat,MOT,Mother,bat,NA,NA
1533575,so who holds a bat,MOT,Mother,bat,object,hold
1538829,he was we got a lot of bats in the farmhouse,MOT,Mother,bat,NA,NA
1538868,and he'd eat the bat in the bed,MOT,Mother,bat,NA,NA
1538898,but I never had to worry about bats,MOT,Mother,bat,NA,NA
1538912,he protected me from the bats of the world,MOT,Mother,bat,NA,NA
1540559,that's the bat,MOT,Mother,bat,object,be
1540594,and he's swinging a bat,MOT,Mother,bat,object,swing
1543542,what what is he going to catch with if both hands are on the bat,MOT,Mother,bat,object,be on
1543571,he's going to catch it with the bat,MOT,Mother,bat,object,catch with
1543622,did we all get put our bats on and catch the ball,MOT,Mother,bat,object,put on
1543646,what do you do with the bat,MOT,Mother,bat,object,do with
1568676,is it a baseball bat,LOI,Investigator,bat,object,be
1568708,baseball bat,LOI,Investigator,bat,object,NA
1569233,I'm gonna try to hit the ball with the bat,LOI,Investigator,bat,object,hit with
1569471,can you hit the ball with the bat,LOI,Investigator,bat,object,hit with
1569626,no don't hit me no I'll hit the ball to you I'll bat the ball to you this is a bat you ready,LOI,Investigator,bat,NA,NA
1579032,your bat,LOI,Investigator,bat,NA,NA
1579051,your bat,PAT,Investigator,bat,NA,NA
1579983,well I thought you were sposta use hold the bat with two hands,PAT,Investigator,bat,object,hold
1606950,here we go over the bat byebye,MOT,Mother,bat,NA,NA
1609865,oh the red bat,MOT,Mother,bat,NA,NA
1672916,oh you don't need you bat,PAT,Investigator,bat,NA,NA
1673208,you can't find your bat,LOI,Investigator,bat,NA,NA
1673474,do you find your bat,LOI,Investigator,bat,NA,NA
1673503,oh that's a different bat,LOI,Investigator,bat,NA,NA
1673669,yeah but this bat is too xxx,LOI,Investigator,bat,NA,NA
1686921,I don't have a bat,LOI,Investigator,bat,NA,NA
1692690,he's playing bat ball,MOT,Mother,bat,object,NA
1692697,bat ball,SIB,Sibling,bat,object,NA
1692725,you know bat ball,MOT,Mother,bat,object,NA
1708898,that's a bat,MOT,Mother,bat,NA,NA
1709877,your bat,LYN,Investigator,bat,NA,NA
1717163,is that a bat,URS,Investigator,bat,NA,NA
1752245,that's not a bat,MOT,Mother,bat,NA,NA
1757649,baseball bat,MOT,Mother,bat,object,NA
1757778,you don't run with a baseball bat,MOT,Mother,bat,object,run with
1757791,you put the bat down and then you run,MOT,Mother,bat,object,put down
1761760,oh you swing the bat,MOT,Mother,bat,object,swing
1761891,why do you swing the bat,MOT,Mother,bat,object,swing
1767555,how can he play without a bat,MOT,Mother,bat,NA,NA
1925025,now I'm an old bat,MOT,Mother,bat,NA,NA
1925040,an old bat,FAT,Father,bat,NA,NA
2030892,a bat,MOT,Mother,bat,NA,NA
2071623,your bat,FAT,Father,bat,NA,NA
2080118,would you like to take your bat and ball,MOT,Mother,bat,object,take
2096621,bats,MOT,Mother,bat,NA,NA
2097010,because he needs two bats,MOT,Mother,bat,NA,NA
2097025,there are the bats,MOT,Mother,bat,NA,NA
2097130,and the bats are hanging upside down in a cave,MOT,Mother,bat,animal,NA
2097152,yeah those are the bats,MOT,Mother,bat,NA,NA
2097215,and they take the bats,MOT,Mother,bat,NA,NA
2097403,and bats,MOT,Mother,bat,NA,NA
2097606,and bats,MOT,Mother,bat,NA,NA
2097806,and the bats and the penguins and the octopi,MOT,Mother,bat,animal,NA
2098076,and the goats and the bats and the penguins and the octopi,MOT,Mother,bat,animal,NA
2098791,how about bat,MOT,Mother,bat,NA,NA
2098809,can you say bats,MOT,Mother,bat,NA,NA
2098826,bats,MOT,Mother,bat,NA,NA
2126824,did you see your baseball bat,MOT,Mother,bat,object,see
2135817,we don't wanna we don't wanna trash it right off the bat,MOT,Mother,bat,object,NA
2139372,bat,MOT,Mother,bat,animal,NA
2169579,and then we use your bat,MOT,Mother,bat,object,use
2169638,and then we use your bat,MOT,Mother,bat,object,use
2171057,where's your bat,MOT,Mother,bat,object,be
2171411,gonna swing the bat,MOT,Mother,bat,object,swing
2175914,wanna get out your bat,MOT,Mother,bat,NA,NA
2175926,where's your bat,MOT,Mother,bat,NA,NA
2175942,where's your bat,MOT,Mother,bat,NA,NA
2178395,you want the bat,MOT,Mother,bat,NA,NA
2178433,bat,MOT,Mother,bat,NA,NA
2178475,bat,MOT,Mother,bat,NA,NA
2179036,oh get the bat,MOT,Mother,bat,NA,NA
2179048,get the bat,MOT,Mother,bat,NA,NA
2179063,say bat,MOT,Mother,bat,NA,NA
2179075,bat,MOT,Mother,bat,NA,NA
2179093,bat,MOT,Mother,bat,NA,NA
2179151,bat,MOT,Mother,bat,NA,NA
2181592,you want your bat,MOT,Mother,bat,NA,NA
2204521,nine bats,MOT,Mother,bat,NA,NA
2204580,it's a bat,MOT,Mother,bat,NA,NA
2204690,nine bats,MOT,Mother,bat,NA,NA
2223920,a cat and two bats are trying on hats,MOT,Mother,bat,animal,NA
2225031,you got a baseball bat and a xxx a baseball,MOT,Mother,bat,object,have
2240271,blind as a bat,MOT,Mother,bat,animal,NA
2256044,the little black bats flew away out_of the barn at the end of the day,MOT,Mother,bat,animal,NA
2257595,the little black bats flew away out_of the barn at the end of the day,MOT,Mother,bat,animal,NA
2257864,the little black bats flew away out_of the barn at the end of the day,MOT,Mother,bat,animal,NA
2267976,bat out of hell,MOT,Mother,bat,NA,NA
2268165,is that a baseball bat,MOT,Mother,bat,object,be
2268193,no it's not a baseball bat Mommy,MOT,Mother,bat,object,be
2363089,it's a bat,MOT,Mother,bat,animal,be
2363101,you're a bat,MOT,Mother,bat,animal,be
2455820,its not a baseball bat,MOT,Mother,bat,object,be
2455821,this is not a bat,MOT,Mother,bat,object,be
2457250,a bat that's right was it big or little,MOT,Mother,bat,NA,NA
2474736,and we got the bat wings do you remember that,MOT,Mother,bat,animal,NA
2474768,what are the bat wings,JES,Investigator,bat,animal,NA
2475383,where did we see the bats,MOT,Mother,bat,NA,NA
2501086,batty batty what do the bats do,MOT,Mother,bat,animal,NA
2501110,what do bats usually do not when their on the paper what do they usually do in the sky,MOT,Mother,bat,animal,NA
2501134,how about one of the other things in there we see ghosts and bats what else is on there,MOT,Mother,bat,animal,see
2505512,where is the bat,MOT,Mother,bat,animal,be
2505544,that's a bat,MOT,Mother,bat,animal,be
2505598,okay bye bye bat,MOT,Mother,bat,animal,NA
2549800,oh it's not like a bat that flies okay,FAT,Father,bat,animal,be
2558237,can you find the bats,FAT,Father,bat,animal,find
2572581,we saw bats and an octopus,MOT,Mother,bat,animal,see
2695749,is that a bat,MOT,Mother,bat,NA,NA
2712975,a little bat,MOT,Mother,bat,NA,NA
2712990,you hit the ball with a bat,MOT,Mother,bat,object,hit with
2718281,you're gonna eat the bat,MOT,Mother,bat,NA,NA
2721343,oh that's like a baseball bat,MOT,Mother,bat,object,be
2730189,that's a baseball bat,MOT,Mother,bat,object,be
2730214,that's a baseball bat,MOT,Mother,bat,object,be
2730381,you're right it is a baseball bat,MOT,Mother,bat,object,be
2732219,is that a bat,MOT,Mother,bat,animal,be
2733211,his bad bat,MOT,Mother,bat,NA,NA
2733221,I don't think it's bad bat I just think it looks a little funny,MOT,Mother,bat,NA,NA
2742391,you think maybe it's a baseball bat,MOT,Mother,bat,object,be
2742399,baseball bat,MOT,Mother,bat,object,NA
2789585,bat or,MOT,Mother,bat,NA,NA
2821507,it's as big as a baseball bat,FAT,Father,bat,object,be
2841046,pat bat,MOT,Mother,bat,NA,NA
2841093,bat,MOT,Mother,bat,NA,NA
2848476,Pat bat,MOT,Mother,bat,NA,NA
7899102,there's a bat,MOT,Mother,bat,animal,be
7930407,we can play with that bat we've got and all those balls,MOT,Mother,bat,object,play with
8004823,look that's a bat,MOT,Mother,bat,animal,be
8158890,did I like the bats,MOT,Mother,bat,animal,like
8158966,why didn't you like that bats,MOT,Mother,bat,animal,like
8160867,not a bat I hope,MOT,Mother,bat,animal,NA
8215074,your bat ball,MOT,Mother,bat,NA,NA
8221017,he's a bat,MOT,Mother,bat,animal,be
8221031,got bat wings,MOT,Mother,bat,animal,NA
8234979,you can't get the bat out because the zip is broken,MOT,Mother,bat,object,get out
8312980,every Saturday in summer Pat has a game of cricket he puts on his cap and takes his bat and prepares to guard his,MOT,Mother,bat,object,take
8354676,shall we take a bat and ball to play with on the beach,MOT,Mother,bat,object,take
8355560,a bat,MOT,Mother,bat,NA,NA
8361858,peeking out the cricket behind the cricket bat,MOT,Mother,bat,object,NA
8376550,the bat,MOT,Mother,bat,animal,NA
8376574,the bat,MOT,Mother,bat,animal,NA
8376603,what do you want me to do with the bat,MOT,Mother,bat,animal,do with
8376645,do you want this bat,MOT,Mother,bat,animal,want
8376735,put your bat down,MOT,Mother,bat,NA,NA
8376841,use your bat,MOT,Mother,bat,NA,NA
8376940,put your bat down now,MOT,Mother,bat,NA,NA
8376957,put your bat down,MOT,Mother,bat,NA,NA
8377277,you hit them with the bat,MOT,Mother,bat,object,hit with
8377650,you're hiding your bat,MOT,Mother,bat,NA,NA
8397244,why don't you sing the bat song,MOT,Mother,bat,animal,NA
8397253,bat how I wonder what you're at,MOT,Mother,bat,NA,NA
8867573,you daft bat,MOT,Mother,bat,animal,be
8923524,oh you are a daft bat,MOT,Mother,bat,animal,be
9027244,and which one of you hit Jemima_Puddleduck with a cricket bat,MOT,Mother,bat,object,hit with
9054733,a bat,MOT,Mother,bat,NA,NA
9055608,a bat,MOT,Mother,bat,animal,NA
9055644,that's what bats do,MOT,Mother,bat,animal,NA
9058524,I knew you were a daft bat but I didn't think you were quite that daft,MOT,Mother,bat,animal,be
9061356,do you wanna just lay that little bat in there,MOT,Mother,bat,object,lay
9061525,is that is that the bat,MOT,Mother,bat,object,be
9063288,right I just wondered whether that bat was large enough,MOT,Mother,bat,NA,NA
9079355,is that how bat where your batteries go then,INV,Investigator,bat,NA,NA
9109160,called a bat,FAT,Father,bat,NA,NA
9109182,a bat,FAT,Father,bat,animal,NA
9109201,yeah Lofty is scared of a bat xxx,MOT,Mother,bat,animal,be scared
9109213,yeah Lofty's scared of the bat isn't he,FAT,Father,bat,animal,be scared
9147301,bat,MOT,Mother,bat,animal,NA
9162904,a bat and a,MOT,Mother,bat,NA,NA
9225484,bat,MOT,Mother,bat,NA,NA
9227213,a bat,MOT,Mother,bat,animal,NA
9267608,it says now draw a ring round the shortest bat,MOT,Mother,bat,animal,NA
9271594,it's called a bat,FAT,Father,bat,NA,NA
9271657,bats do,FAT,Father,bat,animal,NA
9290856,bat,MOT,Mother,bat,NA,NA
9320473,bat,MOT,Mother,bat,animal,NA
9320506,bat,MOT,Mother,bat,animal,NA
9330995,a bat,MOT,Mother,bat,animal,NA
9331002,where's the bat,MOT,Mother,bat,animal,be
9331018,that's not a bat that's a sheep,MOT,Mother,bat,animal,be
9331572,it's a bat,MOT,Mother,bat,animal,be
9332154,a bat,MOT,Mother,bat,animal,NA
9334142,a bat,MOT,Mother,bat,animal,NA
9339064,that's a bat,MOT,Mother,bat,animal,be
9341879,that's a bat,MOT,Mother,bat,animal,be
9342034,oh she's using it as a bat now,MOT,Mother,bat,NA,NA
9342523,a bat,MOT,Mother,bat,animal,NA
9342531,has the bat gone,MOT,Mother,bat,animal,NA
9342702,a bat,MOT,Mother,bat,animal,NA
9342900,a bat,MOT,Mother,bat,animal,NA
9343056,bat,MOT,Mother,bat,animal,NA
9349941,that's a bat,MOT,Mother,bat,NA,NA
9407904,that's not a bat,MOT,Mother,bat,NA,NA
9408206,where's the bat,MOT,Mother,bat,NA,NA
9408386,it's only the bat that's upside down,MOT,Mother,bat,animal,be
9420828,and the bat where which book is it,INV,Investigator,bat,NA,NA
9420897,where are you bat,INV,Investigator,bat,NA,NA
9420995,the book with the crab and the bat,INV,Investigator,bat,animal,NA
9421334,where are you bat,INV,Investigator,bat,animal,be
9421487,where are you bat,INV,Investigator,bat,animal,be
9421961,is that the bat,MOT,Mother,bat,animal,be
9421980,oh we've been looking for the bat,INV,Investigator,bat,animal,look for
9431496,when a squirrel told him a funny joke about a parrot a worm and a cricket bat,MOT,Mother,bat,object,NA
9433001,where's the bat,MOT,Mother,bat,animal,be
9433043,where's the bat,MOT,Mother,bat,animal,be
9433070,it's a bat,INV,Investigator,bat,animal,be
9434662,that's a bat,MOT,Mother,bat,animal,be
9439568,and there's a bat isn't there,MOT,Mother,bat,animal,be
9470978,where's the bat,MOT,Mother,bat,NA,NA
9471032,where's the bat,MOT,Mother,bat,NA,NA
9471231,because bats sleep upside+down,MOT,Mother,bat,animal,NA
9471489,what colors that bat,MOT,Mother,bat,animal,be
9475267,bats,MOT,Mother,bat,NA,NA
9501344,and bats sleep upside+down don't they,MOT,Mother,bat,animal,NA
9502961,it's a vampire bat,INV,Investigator,bat,animal,be
9503464,a vampire bat,INV,Investigator,bat,animal,NA
9521776,that's a bat and ball,MOT,Mother,bat,object,be
9543346,a bat,MOT,Mother,bat,animal,NA
9543387,because that's what bats do,MOT,Mother,bat,animal,NA
9544822,do you think batty bat was sleeping,MOT,Mother,bat,animal,NA
9579334,you're a bat,MOT,Mother,bat,animal,be
9583876,is there a bat there,MOT,Mother,bat,animal,be
9591270,bat,MOT,Mother,bat,animal,NA
9591333,bat,MOT,Mother,bat,NA,NA
9591833,bat,MOT,Mother,bat,NA,NA
9591858,bat,MOT,Mother,bat,NA,NA
9644877,you don't bat with it,MOT,Mother,bat,NA,NA
9652561,vampire bat,MOT,Mother,bat,animal,NA
9675954,that's a vampire bat,FAT,Father,bat,animal,be
9681591,it's for vampire bat,MOT,Mother,bat,animal,be for
9811490,xxx own bat,MOT,Mother,bat,NA,NA
9846730,you're a bit dangerous with that bat,FAT,Father,bat,object,NA
9846749,don't bash Daddy with that bat,FAT,Father,bat,object,bash with
9918123,that's a bat,DAD,Father,bat,NA,NA
9945838,takes the bat,MOT,Mother,bat,object,take
9981656,I have a bat and you have a bat at tennis,GRM,Grandmother,bat,object,have
9982755,you don't actually need a bat because you probably won't be able to hit what Lara's throwing at you,MOT,Mother,bat,object,need
9982964,I haven't got a bat,MOT,Mother,bat,object,have
10036056,shall I go and get your bats and ball,MOT,Mother,bat,object,get
10040046,you're not holding your bat,MOT,Mother,bat,NA,NA
10043451,watch the ball but lift the bat up as well,MOT,Mother,bat,object,lift up
10044622,that says bat,MOT,Mother,bat,object,say
10103801,the bat was bad,INV,Investigator,bat,animal,NA
10110401,somebody bought him bats for his birthday,MOT,Mother,bat,animal,buy
10149360,oh yes they're bats,MOT,Mother,bat,animal,be
10149435,why do you not like bats,MOT,Mother,bat,animal,like
10149722,right these are bats here,MOT,Mother,bat,NA,NA
10149749,do you like bats,MOT,Mother,bat,animal,like
10149777,have you ever seen a bat,MOT,Mother,bat,animal,see
10149804,do you wanna see a bat,MOT,Mother,bat,animal,see
10149859,right do you wanna count the bats,MOT,Mother,bat,animal,count
10149900,you missed one bat,MOT,Mother,bat,animal,miss
16760131,go get your bat,MOT,Mother,bat,NA,NA
16764125,a bat,MOT,Mother,bat,NA,NA
16764223,we'll give the bat to Zoe,MOT,Mother,bat,NA,NA
16769327,sandbox a swing a ball a bat,MOT,Mother,bat,object,swing
16769717,where's your bat,MOT,Mother,bat,NA,NA
16769755,bat,MOT,Mother,bat,NA,NA
16769778,where's your bat,MOT,Mother,bat,NA,NA
16769873,bat,MOT,Mother,bat,NA,NA
16772674,what about your bat,MOT,Mother,bat,object,NA
16776488,ball bat ball bat bat ball,MOT,Mother,bat,object,NA
16781015,and ten bats with the Count,MOT,Mother,bat,animal,NA
16781640,five bats with the Count,MOT,Mother,bat,animal,NA
16789860,the bat,MOT,Mother,bat,NA,NA
16791578,mm bat and a ball,MOT,Mother,bat,object,NA
16791594,bat,MOT,Mother,bat,NA,NA
16793232,bat and ball,MOT,Mother,bat,object,NA
16794387,a bat a moth another little moth and a mouse with this,MOT,Mother,bat,animal,NA
16798135,bat very,MOT,Mother,bat,NA,NA
16798351,wait a minute let me get your bats,MOT,Mother,bat,NA,NA
16798652,bat,MOT,Mother,bat,NA,NA
16798653,bat,MOT,Mother,bat,NA,NA
16799225,with your bats,MOT,Mother,bat,NA,NA
16799408,can I use the other bat I don't like this one,MOT,Mother,bat,NA,NA
16801110,bats,MOT,Mother,bat,NA,NA
16803949,no we can't hit the bat right now come on,MOT,Mother,bat,object,hit
16819528,get some bats,MOT,Mother,bat,NA,NA
16819830,xxx you're gonna hit that with the bat,MOT,Mother,bat,object,hit with
16820079,why don't you use the other bat,MOT,Mother,bat,NA,NA
16820096,you don't bat good with that one,MOT,Mother,bat,NA,NA
16821375,alright where's your bat,MOT,Mother,bat,NA,NA
16822126,and bat them to me and I'll catch them,MOT,Mother,bat,NA,NA
16822231,no you can't hit that with a bat,MOT,Mother,bat,object,hit with
16823904,try that red bat that's a good idea,MOT,Mother,bat,NA,NA
16826168,why don't you hit it with the bat,MOT,Mother,bat,object,hit with
16826388,mm a baseball and a bat,MOT,Mother,bat,object,NA
16829498,okay I'll turn and you do xxx bat,MOT,Mother,bat,NA,NA
16829718,bats,MOT,Mother,bat,NA,NA
16831613,what bat,MOT,Mother,bat,NA,NA
16835184,now you need a bat,MOT,Mother,bat,NA,NA
