id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
346512,oh I don't know where's the chicken now,INV,Investigator,chicken,NA,NA
346547,where's the two little chickens in their nest,INV,Investigator,chicken,animal,NA
347071,some more chickens,INV,Investigator,chicken,animal,NA
347089,some little baby chickens,INV,Investigator,chicken,animal,NA
350338,that's a chicken that's a boy a boy chicken,INV,Investigator,chicken,animal,be
351241,egg almost the chickens make the eggs,INV,Investigator,chicken,animal,NA
351293,chickens lay eggs,INV,Investigator,chicken,animal,NA
351567,here's a dog what's he sitting on top of the chicken house for,INV,Investigator,chicken,NA,NA
353586,what the chicken,INV,Investigator,chicken,NA,NA
354892,cover up the little chickens,INV,Investigator,chicken,animal,cover up
354964,that's a chicken cover up that chicken oh there goes the chicken can't see her any more,INV,Investigator,chicken,animal,cover up
355159,there goes the chicken,INV,Investigator,chicken,NA,NA
356072,no this is chicken,INV,Investigator,chicken,NA,NA
358594,okay can you carry the chicken,INV,Investigator,chicken,NA,NA
359192,here's a chicken,INV,Investigator,chicken,NA,NA
359233,another chicken,INV,Investigator,chicken,NA,NA
359284,is this a chicken,INV,Investigator,chicken,NA,NA
359321,is this a chicken,INV,Investigator,chicken,NA,NA
359363,look again it's a chicken,INV,Investigator,chicken,NA,NA
359399,is that just like the chicken that you have,INV,Investigator,chicken,NA,NA
359563,why is the chicken on the tree,INV,Investigator,chicken,animal,NA
363086,we can put a chicken and a lion in,INV,Investigator,chicken,animal,put in
367547,they have something else there that's really cute that I've never seen anywhere else and that's um chicken wings with the ah little part cut off and so they are arranged like little drumsticks in a little package of about twenty xxx,FAT,Father,chicken,NA,NA
368046,they're playing chickens,INV,Investigator,chicken,NA,NA
368286,chicken,FAT,Father,chicken,NA,NA
368329,is that the past tense of chicken,FAT,Father,chicken,NA,NA
368397,good chicken too,FAT,Father,chicken,food,NA
368422,it's called chicken gumbo,FAT,Father,chicken,NA,NA
368477,what is it chicken Moshe,FAT,Father,chicken,NA,NA
368500,chicken kaka,FAT,Father,chicken,NA,NA
368512,maybe it's chicken pee_pee,FAT,Father,chicken,NA,NA
368599,chicken ala_belle_mere,FAT,Father,chicken,NA,NA
368691,a baby chicken,MOT,Mother,chicken,NA,NA
368772,here's your chicken,MOT,Mother,chicken,NA,NA
368812,Hhre's your chicken,MOT,Mother,chicken,NA,NA
369191,how's that chicken,FAT,Father,chicken,food,NA
369223,how's that chicken and how's that rice,FAT,Father,chicken,food,NA
369247,chicken got your tongue,FAT,Father,chicken,animal,NA
370422,I'm making chicken liver pate,FAT,Father,chicken,NA,NA
370651,it's called chicken liver pate,FAT,Father,chicken,NA,NA
370942,well when you make a pate out_of chicken liver,FAT,Father,chicken,NA,NA
370976,you call it chicken liver pate,FAT,Father,chicken,NA,NA
372615,here now have some chicken,FAT,Father,chicken,food,have
372728,it's pretty sticky chicken isn't it,MOT,Mother,chicken,food,be
372741,there's lots_of a juice flavor on chicken that's sticky like that,MOT,Mother,chicken,food,NA
374991,I didn't give you any chicken did I,FAT,Father,chicken,NA,NA
375059,you can have your chicken after you have some some of that,FAT,Father,chicken,food,have
377274,I'll put the chicken on this plate,MOT,Mother,chicken,food,put
388164,will you make chicken for me,INV,Investigator,chicken,food,make
390495,and then what about the chicken,INV,Investigator,chicken,food,NA
390504,what are you gonna cook the chicken in,INV,Investigator,chicken,food,cook
392712,chicken and turkey,INV,Investigator,chicken,NA,NA
426431,it's the little chickens,MOT,Mother,chicken,NA,NA
440332,look at the chickens,MOT,Mother,chicken,animal,look at
440396,look at the chickens,MOT,Mother,chicken,animal,look at
441308,and the chickens,MOT,Mother,chicken,NA,NA
460029,chicken,MOT,Mother,chicken,NA,NA
460061,a chicken,MOT,Mother,chicken,NA,NA
460392,chicken,MOT,Mother,chicken,NA,NA
462684,we're gonna put the duck well the chicken in the seat,MOT,Mother,chicken,NA,NA
463033,xxx baby chickens,MOT,Mother,chicken,NA,NA
465985,oh there's some baby chickens,MOT,Mother,chicken,NA,NA
466831,and they have chickens,MOT,Mother,chicken,NA,NA
466901,what do the chickens say,MOT,Mother,chicken,animal,NA
467002,and chickens,MOT,Mother,chicken,NA,NA
467019,chickens chickens,MOT,Mother,chicken,NA,NA
469346,chicken,MOT,Mother,chicken,NA,NA
472320,one chicken breaks out_of his shell,MOT,Mother,chicken,animal,NA
472330,look at the chickens,MOT,Mother,chicken,animal,look at
486709,they're chickens,MOT,Mother,chicken,animal,be
492166,do you like chicken,MOT,Mother,chicken,NA,NA
492204,chicken,MOT,Mother,chicken,animal,NA
492227,a boat for chicken,MOT,Mother,chicken,NA,NA
492396,some chicken,MOT,Mother,chicken,NA,NA
492441,I'll go in the kitchen and get some chicken,MOT,Mother,chicken,food,get
492465,here's some chicken,MOT,Mother,chicken,food,be
501029,are you a chicken,MOT,Mother,chicken,animal,be
501036,I like chicken,MOT,Mother,chicken,NA,NA
501173,I want chicken cookie,MOT,Mother,chicken,NA,NA
501257,what's a chicken say,MOT,Mother,chicken,animal,NA
501294,what's the chicken say,MOT,Mother,chicken,animal,NA
501306,what's the chicken say,MOT,Mother,chicken,animal,NA
501941,that's not a chicken,MOT,Mother,chicken,NA,NA
507559,I sure am glad I had the chicken pox,EXP,Investigator,chicken,NA,NA
511916,oh chicken and dumpling xxx yum yum yum,TEA,Teacher,chicken,food,NA
525145,Mioki don't be chicken now,TEA,Teacher,chicken,NA,NA
533132,no fish what would you like chicken,MOT,Mother,chicken,food,like
533217,what do you want chicken,SIS,Sister,chicken,NA,NA
533238,what do you want chicken,BRO,Brother,chicken,NA,NA
533307,chicken,SIS,Sister,chicken,NA,NA
543192,chicken,TEA,Teacher,chicken,NA,NA
565511,chicken,EXP,Investigator,chicken,NA,NA
565623,fried chicken,BRO,Brother,chicken,food,NA
565649,mhm do you like fried chicken,EXP,Investigator,chicken,food,like
567499,xxx I mean you want my xxx chicken,BRO,Brother,chicken,NA,NA
567565,chicken,BRO,Brother,chicken,NA,NA
567603,chicken,BRO,Brother,chicken,NA,NA
568626,I don't understand how you could say that you like Kentucky fried chicken,EXP,Investigator,chicken,food,like
568715,I like your grandmother's chicken much better than Kentucky fried,EXP,Investigator,chicken,food,like
577572,put a little bit of chicken,MAD,Adult,chicken,food,put
578552,chicken nose,BRO,Brother,chicken,NA,NA
583443,things like with chicken an um,EXP,Investigator,chicken,NA,NA
585584,chicken,MOT,Mother,chicken,NA,NA
589313,and chicken don't forget about the chicken Carl,MOT,Mother,chicken,food,forget about
589333,and chicken and mashed potatoes,EXP,Investigator,chicken,food,NA
589482,I'm put down on chicken,BRO,Brother,chicken,food,put down on
589520,why would you put down on chicken and I'm you know,MOT,Mother,chicken,food,put down on
592780,like chicken Michael,EXP,Investigator,chicken,NA,NA
592816,chicken is really good isn't it,EXP,Investigator,chicken,NA,NA
593636,but I'm eating the chicken right now,EXP,Investigator,chicken,food,eat
593951,that chicken be finger licking good man,EXP,Investigator,chicken,food,NA
594672,you eating chicken,MOT,Mother,chicken,food,eat
594684,would you like another piece of chicken,MOT,Mother,chicken,food,like
594899,chicken is gone and your vegetable still on the plate,MOT,Mother,chicken,food,NA
597672,that's not chicken,EXP,Investigator,chicken,food,be
604135,how was the chicken Bobby,FAT,Father,chicken,food,NA
605524,xxx chicken,MOT,Mother,chicken,food,NA
605723,I wouldn't put chicken grazee gravy on your hamburgers,MOT,Mother,chicken,NA,NA
610713,you should taste this chicken Roland it's really good,EXP,Investigator,chicken,food,taste
613567,the doctor found out Laurie does have the chicken pox,SIS,Sister,chicken,NA,NA
613756,the chicken pox,MOT,Mother,chicken,NA,NA
613802,I've exposed them to chicken pox so many times and they just refuse to get it,MOT,Mother,chicken,NA,NA
616867,you know what it is you cook so much xxx fry the chicken,MOT,Mother,chicken,food,fry
617035,oh ya know what's here don't know if you feel like snacking on that kind of thing there's xxx a few pieces of chicken left over from last night,MOT,Mother,chicken,food,snack
617291,chicken,FAT,Father,chicken,NA,NA
618106,the chicken uhl be ready in a minute,MOT,Mother,chicken,food,NA
618136,because I fried a_lot_of chicken,MOT,Mother,chicken,food,fry
618477,sure I like chicken,EXP,Investigator,chicken,NA,NA
618504,no I'll get down on that chicken,EXP,Investigator,chicken,food,get down on
618534,you ever see white people trying a eat chicken,MOT,Mother,chicken,food,eat
618612,they get outside they say I wish I had my chicken,MOT,Mother,chicken,food,have
619675,you know like I cook chicken every now and then but I've been on the go so much lately that I um if I cook chicken it'll just sit in the refrigerator for days,EXP,Investigator,chicken,food,cook
619706,but you can always heat it up chicken is something you could always heat up Carl,MOT,Mother,chicken,food,heat up
622147,I wonder why this chicken usually cooks too fast in here on on four fifty how can xxx chicken in there for an hour and it's not done yet I the oven must not be working right or something I've never seen it cook so slowly,MOT,Mother,chicken,food,NA
625093,where's my chicken,FCH,Child,chicken,food,NA
625104,where's my chicken,FCH,Child,chicken,food,NA
625215,and what happened when the chicken xxx,MOT,Mother,chicken,animal,NA
625468,the chicken,MOT,Mother,chicken,NA,NA
625591,eat your chicken,FCH,Child,chicken,food,eat
625648,there's your chicken,FCH,Child,chicken,food,be
625669,chicken nothing,MOT,Mother,chicken,food,NA
625759,chicken please mommy,SIS,Sister,chicken,food,NA
626554,do you want some chicken,MOT,Mother,chicken,food,want
627391,oh she had the chicken pox,MOT,Mother,chicken,NA,NA
627430,yeah when did she have the chicken pox,MOT,Mother,chicken,NA,NA
627705,I hadta because daddy put the uh chicken grease in my bacon grease by mistake he didn't know that I kept the chicken grease in another bottle,MOT,Mother,chicken,NA,NA
628252,I may ask you to pick up my chicken from Sloan's kutz I had an uh uhn disagreement with them today,FAD,Adult,chicken,food,pick up
628319,I don't like their um shake and bake for chicken though,EXP,Investigator,chicken,food,NA
628375,chicken,MOT,Mother,chicken,NA,NA
628449,mommy I have a chicken,FCH,Child,chicken,NA,NA
628478,I have a chicken,FCH,Child,chicken,NA,NA
628927,xxx and the chicken too,MOT,Mother,chicken,food,NA
628932,is your chicken still too hot,MOT,Mother,chicken,food,NA
629646,he likes chicken,SIS,Sister,chicken,food,like
629655,he doesn't particularly care for meats other than chicken,MOT,Mother,chicken,food,care for
629686,chicken hamburgers and hot dogs,MOT,Mother,chicken,NA,NA
629992,mommy I finished my chicken,FCH,Child,chicken,food,finish
631213,did you eat your chicken,MOT,Mother,chicken,food,eat
631403,come on let's go eat some of the carrots and s and finish up some of the chicken,MOT,Mother,chicken,food,finish up
631730,what kinda what piece chicken you like,BRO,Brother,chicken,food,NA
632074,it's just chickens and and stuff like like that take a little longer to thaw,MOT,Mother,chicken,food,NA
632238,here help yourself to a chicken,FAT,Father,chicken,food,help to
632256,well we're having fried chicken,MOT,Mother,chicken,food,have
632302,this is a special chicken that my wife cooks,FAT,Father,chicken,food,be
632497,yeah because you the chicken,BRO,Brother,chicken,food,NA
632563,daddy may I have a piece of chicken,SIS,Sister,chicken,food,have
632598,let's see how much of the chicken,MOT,Mother,chicken,food,NA
632969,no chicken,MOT,Mother,chicken,food,NA
633285,then eat the corn and and the and the chicken and leave the carrots,MOT,Mother,chicken,food,eat
633359,the corn and the chicken,MOT,Mother,chicken,food,NA
633462,the corn and the chicken,MOT,Mother,chicken,food,NA
633762,Jeff what piece of chicken do you have,FAT,Father,chicken,food,have
633842,and finish up the chicken,MOT,Mother,chicken,food,finish up
633996,where's the gravy for the chicken,SIS,Sister,chicken,food,NA
634763,I think you didn't serve Mia her chicken,BRO,Brother,chicken,food,serve
634772,yes we didn't give Mia a piece of chicken,MOT,Mother,chicken,food,give
635410,the chicken isn't done enough for me,MOT,Mother,chicken,food,NA
636157,daddy may I have some some of that uh chicken gravy on my um,SIS,Sister,chicken,food,have
636195,piece of chicken,SIS,Sister,chicken,food,NA
636202,oh the chicken,FAT,Father,chicken,food,NA
637304,or chicken soup,MOT,Mother,chicken,NA,NA
637309,can I have another piece of chicken,MCH,Child,chicken,food,have
637350,he wants another piece of chicken,BRO,Brother,chicken,food,want
637807,you don't like chicken,FAT,Father,chicken,food,like
637825,this is a great chicken gimme gimme your plate back I'll give you some salt,FAT,Father,chicken,food,be
640145,have another piece of chicken now someone got to eat up all this chicken here,FAT,Father,chicken,food,eat up
640201,I only made two chickens,MOT,Mother,chicken,food,make
641506,is it a chicken,MOT,Mother,chicken,animal,be
641926,some one have some more chicken xxx,FAT,Father,chicken,food,have
643574,frog's legs xxx do they taste like chicken,MOT,Mother,chicken,food,taste like
644426,oh would you like to have some you can't eat another piece of chicken,FAT,Father,chicken,food,eat
644682,um the way you prepared the the chicken,EXP,Investigator,chicken,food,prepare
644738,you're a big chicken,EXP,Investigator,chicken,animal,be
644752,you are a big chicken,EXP,Investigator,chicken,animal,be
644798,do you want another piece of chicken,FAT,Father,chicken,food,want
644841,alright well if you can't eat some chicken then why do you wanna have toast xxx just got through with dinner,FAT,Father,chicken,food,eat
646928,just take a look chicken noodle soup xxx,MOT,Mother,chicken,NA,NA
649767,do you eat chicken on Thanksgiving,MOT,Mother,chicken,food,eat
654494,how about chicken and noodles,FAT,Father,chicken,food,NA
654502,how about bite of chicken and noodles,FAT,Father,chicken,food,NA
654630,chicken noodle,FAT,Father,chicken,NA,NA
654654,and there some more chicken noodle,FAT,Father,chicken,NA,NA
655413,I was gonna give you another bite of chicken noodle,FAT,Father,chicken,NA,NA
655435,how about a bite of chicken noodle,FAT,Father,chicken,NA,NA
655729,you want some more chicken noodle,FAT,Father,chicken,NA,NA
655928,here I'm gonna give you some more bites of chicken noodle,FAT,Father,chicken,NA,NA
656099,best chicken and noodle,FAT,Father,chicken,food,NA
656455,how about a bite of chicken and noodle,FAT,Father,chicken,food,NA
656727,another bite of chicken noodle,FAT,Father,chicken,NA,NA
662403,pat you dry like a chicken breast,FAT,Father,chicken,NA,NA
662889,boowoowoo it's chicken boy xxx wah haha,MCH,Child,chicken,food,be
688177,here's a chicken,MCH,Child,chicken,NA,NA
688421,hm you got chickens over there,TEA,Teacher,chicken,NA,NA
688431,could you find the chickens,TEA,Teacher,chicken,NA,NA
688442,no there are no chickens,TEA,Teacher,chicken,animal,be
688464,I put a chicken out,MCH,Child,chicken,NA,NA
688477,I put a chicken,MCH,Child,chicken,NA,NA
688550,xxx is a chicken,UNK,Unidentified,chicken,NA,NA
689357,that's a chicken egg,MCH,Child,chicken,NA,NA
689369,chicken egg,TEA,Teacher,chicken,NA,NA
689412,you can eat the chicken eggs don't you,MCH,Child,chicken,NA,NA
689424,can you eat chicken eggs,TEA,Teacher,chicken,NA,NA
690056,I got chicken,MCH,Child,chicken,NA,NA
690072,chicken,MCH,Child,chicken,NA,NA
690089,chickens,MCH,Child,chicken,NA,NA
690100,oh chickens,TEA,Teacher,chicken,NA,NA
690112,chicken eggs,MCH,Child,chicken,NA,NA
690123,you want chicken eggs,MCH,Child,chicken,NA,NA
690136,chicken,TEA,Teacher,chicken,food,NA
690146,you're thinking about chicken eggs or chicken soup today,TEA,Teacher,chicken,NA,NA
690176,chicken,TEA,Teacher,chicken,food,NA
690250,Michael Beck's chicken eggs,MCH,Child,chicken,NA,NA
691931,here's chicken,FCH,Child,chicken,food,be
692180,Sally I brought you some legs I made from chicken xxx,TEA,Teacher,chicken,food,make from
699881,you like gramma's chicken,GRA,Grandmother,chicken,food,like
702051,mhm well except for the chicken wire,TEA,Teacher,chicken,NA,NA
703646,and chickens,FAT,Father,chicken,NA,NA
703779,chickens,FAT,Father,chicken,NA,NA
703841,chickens,FAT,Father,chicken,NA,NA
704009,chickens,FAT,Father,chicken,NA,NA
704430,chickens,FAT,Father,chicken,NA,NA
704815,they have chickens,FAT,Father,chicken,animal,have
705393,chickens,FAT,Father,chicken,NA,NA
715786,rabbits and chickens,FAT,Father,chicken,animal,NA
715812,chickens,FAT,Father,chicken,animal,NA
715827,what do the chickens say,FAT,Father,chicken,animal,NA
715942,what does a chicken say,FAT,Father,chicken,animal,NA
715999,what does chicken say,FAT,Father,chicken,animal,NA
719576,chickens,FAT,Father,chicken,animal,NA
719682,chickens,FAT,Father,chicken,animal,NA
719732,they have chickens and ducks and geese,FAT,Father,chicken,animal,have
720005,rabbits and chickens,FAT,Father,chicken,animal,NA
721610,chicken,FAT,Father,chicken,animal,NA
721627,what do the chickens say,FAT,Father,chicken,animal,NA
724748,chicken,FCH,Child,chicken,NA,NA
724759,chicken,FCH,Child,chicken,NA,NA
724776,chicken,TEA,Teacher,chicken,NA,NA
724934,little duck chickens,FCH,Child,chicken,animal,NA
724945,they're little chickens,TEA,Teacher,chicken,animal,be
725736,a chicken house you look like you're by by yourself,FCH,Child,chicken,NA,NA
726316,let me get this chicken grease off my hands,FAT,Father,chicken,NA,NA
728616,a chicken,FCH,Child,chicken,NA,NA
728638,a chicken,FCH,Child,chicken,NA,NA
728669,no that's you said a chicken,TEA,Teacher,chicken,animal,say
728691,well it looks like a chicken but it's ah something,TEA,Teacher,chicken,animal,look like
728818,why does it look like a ah chicken,TEA,Teacher,chicken,animal,look like
728872,yeah but why would you think it might look like a chicken,TEA,Teacher,chicken,animal,look like
729324,you call a rooster and chicken the same thing,FCH,Child,chicken,animal,call
729336,chicken,FCH,Child,chicken,animal,NA
729373,this is this is a chicken here,TEA,Teacher,chicken,animal,be
729695,chicken,FCH,Child,chicken,animal,NA
729707,where's the big chicken Karming,TEA,Teacher,chicken,animal,NA
729748,but they look like chickens,TEA,Teacher,chicken,animal,look like
741070,I cooked I ha I have the chicken for you,MOT,Mother,chicken,food,have
741216,yeah but you can have the cookie after you eat the chicken,MOT,Mother,chicken,food,eat
741365,you hafta wash your hands if you want chicken,MOT,Mother,chicken,food,want
741389,first he eats this much then he eats the chicken,FAT,Father,chicken,food,eat
741441,oh you don't want the chicken,MOT,Mother,chicken,food,want
741475,alright honey you don't the chicken honey,MOT,Mother,chicken,food,NA
741492,you don't want the chicken,MOT,Mother,chicken,food,want
741501,you wanna eat the rest you don't want any chicken,MOT,Mother,chicken,food,want
741544,you don't want the chicken,MOT,Mother,chicken,food,want
741732,we'll have a chicken,MOT,Mother,chicken,food,have
742583,ew oo I want some chicken,BRO,Brother,chicken,food,want
743289,I want some chicken,BRO,Brother,chicken,food,want
743466,alright do you want the chicken,MOT,Mother,chicken,food,want
744901,b give me chicken before I throw up,BRO,Brother,chicken,food,give
744951,give me chicken,BRO,Brother,chicken,food,give
745129,please please eat chichahaen chicken haoha please,BRO,Brother,chicken,food,eat
745399,that's that's the meat of the chicken right,MOT,Mother,chicken,food,NA
749186,you wanna have chicken for lunch,MOT,Mother,chicken,food,have
749219,I have chicken wings,MOT,Mother,chicken,NA,NA
749233,would you like me to cook you some chicken wings,MOT,Mother,chicken,NA,NA
749325,chicken wings if you eat enough of them are quite filling,MOT,Mother,chicken,NA,NA
750439,Ma you're going to have chicken too aren't you,MOT,Mother,chicken,food,have
750935,Steve do you want a piece of chicken too,MOT,Mother,chicken,food,want
751311,oh mine fell into the chicken,MOT,Mother,chicken,food,fall into
752167,I don't taste any spice at all in this piece of chicken,FAT,Father,chicken,food,NA
752389,is your chicken good Jackie,MOT,Mother,chicken,food,NA
752409,it's a kind a nibble chicken you wanna bite the bones around,MOT,Mother,chicken,food,be
752865,do you want another piece of chicken now,MOT,Mother,chicken,food,want
753126,Jackie I'm so glad you like your chicken like this,MOT,Mother,chicken,food,like
753380,here's another piece of chicken,GRA,Grandmother,chicken,food,NA
753501,I know I said it was in the chicken,MOT,Mother,chicken,food,be in
753590,yeah one chicken isn't enough,GRA,Grandmother,chicken,food,NA
753599,I usually make when I make I make two chickens,GRA,Grandmother,chicken,food,make
753720,Jack you like another piece of chicken,MOT,Mother,chicken,food,like
753994,Ma you want another piece of chicken,MOT,Mother,chicken,food,want
754229,you hafta use about a chicken and a half because they're small pieces,GRA,Grandmother,chicken,food,use
755825,I had chicken,FAT,Father,chicken,food,have
756577,who took my chicken bones away,FAT,Father,chicken,NA,NA
756615,you want the chicken bones,GRA,Grandmother,chicken,NA,NA
756624,since when do you eat chicken bones,GRA,Grandmother,chicken,NA,NA
761149,we're gonna eat and have some fries some salad and chicken and then you can zoom out,FAT,Father,chicken,food,have
762821,the chicken leg,FAD,Adult,chicken,NA,NA
762984,you want some chicken Summer,FAT,Father,chicken,food,want
763021,I got I'm licking the a juice to the chicken off,FAT,Father,chicken,food,NA
763520,okay you can go out in a little while have some salad too and some chicken just sit down,FAT,Father,chicken,food,have
764286,pass me the chicken please this chicken is so good,FAD,Adult,chicken,food,pass
764328,it's good to make chicken salad with,FAT,Father,chicken,NA,NA
764916,chicken is forty eight cents a pound in the key food so what kind of favor do they do you,GRA,Grandmother,chicken,food,NA
764957,unless maybe he gave you the xxx chicken xxx,GRA,Grandmother,chicken,food,give
766078,I may chicken out though,MOT,Mother,chicken,NA,NA
766455,I didn't really feel up to it Ma I was glad that the chicken was made,MOT,Mother,chicken,food,make
766846,yeah chickens,MOT,Mother,chicken,animal,NA
766858,yeah they're chickens,MOT,Mother,chicken,animal,be
766868,don't we eat chicken,MOT,Mother,chicken,food,eat
766888,no chicken is a chicken and turkey is another kind of bird a turkey,MOT,Mother,chicken,animal,be
769501,nothing like a little piece of fried chicken and fried dumpling,GRA,Grandmother,chicken,food,NA
769791,and you will have banana and squash and chowmein and chicken and vegetables and everything for lunch too,FAT,Father,chicken,food,have
771442,yeahr bowoh cover your chicken it's chicken xxx,FAT,Father,chicken,food,cover
771451,what chicken,FAD,Adult,chicken,food,NA
771507,daddy here you want the chicken right here,FAD,Adult,chicken,NA,NA
776756,xxx yeah my mother xxx she had a chicken and it flew out_of the pot,MCH,Child,chicken,animal,have
776775,a chicken flew out_of the pot,MCH,Child,chicken,animal,NA
776781,yeah it it was her chicken,BRO,Brother,chicken,animal,be
776964,I kind of think I was more into fried chicken than anything else but,FAT,Father,chicken,food,be into
777897,no live chickens,EXP,Investigator,chicken,animal,NA
778999,is a good chicken breast in there,FAT,Father,chicken,NA,NA
782199,hey did Uncle take you to see chickens and ducks today,FAT,Father,chicken,animal,see
786503,little chickens,ADU,Adult,chicken,animal,NA
786507,where can I put the chickens,ADU,Adult,chicken,animal,put
787813,rabbits and chickens and ducks,FAT,Father,chicken,animal,NA
788414,have you ever had the chicken pox,ADU,Adult,chicken,NA,NA
788905,here's the chicken,ADU,Adult,chicken,animal,be
788951,oh the roosters and chickens,ADU,Adult,chicken,animal,NA
790208,so here's the chicken,ADU,Adult,chicken,animal,be
790288,the chicken said he wanted them back,ADU,Adult,chicken,animal,NA
790360,uhoh we lost the chicken,ADU,Adult,chicken,animal,lose
790367,what do chickens say,ADU,Adult,chicken,animal,NA
791477,out_of the chicken coop,ADU,Adult,chicken,NA,NA
792931,let us let the chicken drive,ADU,Adult,chicken,animal,let
793266,the chickens are bad too,ADU,Adult,chicken,animal,NA
794619,put the chickens in here again,ADU,Adult,chicken,animal,put
794977,close the chicken up,ADU,Adult,chicken,NA,NA
796726,and chicken okay,ADU,Adult,chicken,food,NA
796876,does she have the chicken pox,ADU,Adult,chicken,NA,NA
797771,they usually live in here the chickens,ADU,Adult,chicken,animal,NA
799233,what are you gonna do with those chickens,ADU,Adult,chicken,animal,do with
799818,is the chicken in your little box,MOT,Mother,chicken,animal,NA
799862,your chicken fell down,MOT,Mother,chicken,animal,NA
799898,that's a cute little chicken,MOT,Mother,chicken,animal,be
799967,is the chicken in your box,MOT,Mother,chicken,animal,NA
799998,I don't know if the lady likes the chicken on her,MOT,Mother,chicken,animal,like
800094,the chicken on your pink one,MOT,Mother,chicken,animal,NA
800603,what happened to the chicken,MOT,Mother,chicken,animal,happen to
800663,oh poor chicken,MOT,Mother,chicken,animal,NA
801935,there were chickens at the zoo,MOT,Mother,chicken,animal,be
801946,did you chase the chickens,MOT,Mother,chicken,animal,chase
802283,where's the chickens,ADU,Adult,chicken,animal,NA
802522,I'm a chicken,ADU,Adult,chicken,animal,be
802784,the tiger's eating your chicken,MOT,Mother,chicken,animal,eat
804263,a chicken,MOT,Mother,chicken,animal,NA
805226,these aren't chickens,MOT,Mother,chicken,animal,be
805317,did you eat chicken,MOT,Mother,chicken,food,eat
807581,what color is the chicken,MOT,Mother,chicken,animal,NA
807614,no the chicken doesn't fit there,MOT,Mother,chicken,animal,NA
807625,where does the chicken fit,MOT,Mother,chicken,animal,NA
808055,well maybe it's mumps or chicken pox,ELL,Friend,chicken,NA,NA
808389,mhm he's looking at the chicken,MOT,Mother,chicken,animal,look at
808827,do you think he's talking to the chicken,MOT,Mother,chicken,animal,talk to
811640,is he hugging the chicken,MOT,Mother,chicken,animal,hug
811730,can you make him hug the chicken,MOT,Mother,chicken,animal,hug
811803,he's hugging the chicken,MOT,Mother,chicken,animal,hug
811957,oh the horse is hugging the chicken isn't he,MOT,Mother,chicken,animal,hug
819699,that's not a chicken,MOT,Mother,chicken,animal,be
819894,no it's not a chicken,MOT,Mother,chicken,animal,be
822358,remember we ran after the chickens,MOT,Mother,chicken,animal,run after
822460,they got you to cry the chickens,MOT,Mother,chicken,animal,NA
822488,chickens won't hurt you,MOT,Mother,chicken,animal,NA
822552,do you know Linda that we got real eggs and chickens at Anne's house,MOT,Mother,chicken,animal,get
822565,we went and we picked up the eggs from the chickens,MOT,Mother,chicken,animal,pick from
822594,we ate scrambled eggs straight out_of the chicken nest,MOT,Mother,chicken,NA,NA
822656,chickens and did she have kitties,MOT,Mother,chicken,animal,NA
823480,we played with the chickens,MOT,Mother,chicken,animal,play with
824735,shall we give them some chicken to eat,MOT,Mother,chicken,food,give
827391,did you feed chickens this morning,MOT,Mother,chicken,animal,feed
