id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
399533,you know I've never seen you do these letters,INV,Investigator,letter,NA,NA
452096,write a letter,MOT,Mother,letter,NA,NA
452124,come on write a letter,MOT,Mother,letter,NA,NA
452428,come on write a letter,MOT,Mother,letter,NA,NA
452457,you don't wanna do a letter,MOT,Mother,letter,NA,NA
452487,oh Matthew look somebody else did a letter,MOT,Mother,letter,NA,NA
468665,I'd like to read this letter while we're coloring okay,MOT,Mother,letter,NA,NA
476144,see that letter,MOT,Mother,letter,NA,NA
484911,the letters tell me that there's something else in there,MOT,Mother,letter,NA,NA
486204,letters,FAT,Father,letter,NA,NA
486271,what letter is this,FAT,Father,letter,NA,NA
486303,what letter is that,FAT,Father,letter,NA,NA
516482,but listen letters no spells no,MOT,Mother,letter,NA,NA
523017,it's the letter l and something else,MOT,Mother,letter,alphabet,be
523216,it's a gun or the letter l,MOT,Mother,letter,alphabet,be
523301,yeah gum starts with the letter g,MOT,Mother,letter,alphabet,start with
523379,ah is that the letter c,MOT,Mother,letter,alphabet,be
523936,the letter l,MOT,Mother,letter,alphabet,NA
533964,mine nah my letter my letter I hafta go mail my letter,SIS,Sister,letter,mail,mail
537874,there's sunday monday tuesday these stand for days the letters do,FAT,Father,letter,NA,NA
539391,that's a letter those are letters,TCA,Adult,letter,NA,NA
539925,see it starts with the same letter but sounds a different you hafta get to know how to say it Joe,FAT,Father,letter,alphabet,start with
542373,no don't forget to mail my letter please,SIS,Sister,letter,mail,mail
542492,Anthony what is the letter that we learned today,TEA,Teacher,letter,NA,NA
542537,no the letter,TEA,Teacher,letter,NA,NA
542664,who can tell me something that starts with the letter f,TEA,Teacher,letter,alphabet,start with
542909,just show me the letters,MCH,Child,letter,NA,NA
544045,xxx excuse me you have my letter daddy,SIS,Sister,letter,NA,NA
545081,you know it was funny when we got the letter from uh you,MOT,Mother,letter,NA,NA
545106,I don't know who sent the letter but anyhow at the end of the letter instead of saying Gabriella they said Julia,MOT,Mother,letter,mail,send
546004,p yes that is xxx the letter p,TEA,Teacher,letter,alphabet,NA
546966,lot of letters very good Bobby,TEA,Teacher,letter,NA,NA
549019,daddy please don't forget to mail my letters,SIS,Sister,letter,mail,mail
556906,because you already know most of the letters,MOT,Mother,letter,NA,NA
559790,and I see a letter,TEA,Teacher,letter,NA,NA
559814,what's the letter that I see,TEA,Teacher,letter,NA,NA
561458,what letter am I making,TEA,Teacher,letter,NA,NA
565085,so you write c a n you drop the next two letters put the little line in there and put the t,TEA,Teacher,letter,alphabet,drop
565763,okay ha haha you're laughing what is the first letter in the word haha,TEA,Teacher,letter,alphabet,NA
570358,inn red letters red and orange letters,EXP,Investigator,letter,alphabet,NA
571924,he recognizes the letters of his first name,EXP,Investigator,letter,alphabet,recognise
594194,the the letter p,EXP,Investigator,letter,alphabet,NA
594218,the letter p,FAT,Father,letter,alphabet,NA
595420,send this letter to,MCH,Child,letter,NA,NA
595468,know who I'm going send this letter to,MCH,Child,letter,NA,NA
597810,do you wanna s write a letter to him,TEA,Teacher,letter,NA,NA
602839,then we could adopt the letter,FAT,Father,letter,NA,NA
604606,and I'll show you the letters to put on it,MOT,Mother,letter,NA,NA
607608,oh you wanna make letters,TEA,Teacher,letter,NA,NA
607791,you wanna make letters now letters of the alphabet,TEA,Teacher,letter,alphabet,make
607855,what letter are you making Mia,TEA,Teacher,letter,NA,NA
608508,what letter is this,TEA,Teacher,letter,NA,NA
608658,you can put them on all your letters,EXP,Investigator,letter,NA,NA
608790,alright lemme get a letter from Mrs xxx,MOT,Mother,letter,NA,NA
626577,you know we're the letter carriers,MAD,Adult,letter,NA,NA
626599,we're selling our tickets to help with the letter carriers' benefit show,MAD,Adult,letter,NA,NA
626979,New York letter carriers' association,EXP,Investigator,letter,NA,NA
629405,she said what dey give you a letter something,MOT,Mother,letter,NA,NA
633110,say here's your mother's uh letter,FAT,Father,letter,NA,NA
644452,every week he wrote a letter,MOT,Mother,letter,NA,NA
650307,there's a letter for the to the counselor that you hafta write,MOT,Mother,letter,mail,be
650309,sit down eat your dinner and I'll show you the letter you're finished,MOT,Mother,letter,mail,show
650399,she sent him a letter once,SIS,Sister,letter,NA,NA
651667,what what what letter does this start with,MOT,Mother,letter,alphabet,start with
651670,what letter is that,MOT,Mother,letter,alphabet,NA
651688,what letter does bears start with,MOT,Mother,letter,alphabet,start with
668503,let's put the address on the letters you wrote to grandma and grandpa so we can mail them okay,MOT,Mother,letter,mail,put on
671129,oh I have a letter for you too ah which I was sposta give to you last week but I couldn't get in touch with you,EXP,Investigator,letter,mail,have
679683,what letter do you think I'm making now Bobby,TEA,Teacher,letter,NA,NA
680966,lots_of letters Perry,TEA,Teacher,letter,NA,NA
681872,you're letter,UNK,Unidentified,letter,NA,NA
683098,we're working with some letter stamps,TEA,Teacher,letter,NA,NA
683202,would you like to also use some letters here,TEA,Teacher,letter,NA,NA
683261,okay first letter,TEA,Teacher,letter,NA,NA
683785,alright what letters it start with,TEA,Teacher,letter,alphabet,start with
684582,yes that's the letter I Zoie,TEA,Teacher,letter,alphabet,be
684901,dis a letter l,MCH,Child,letter,alphabet,be
685886,Willem the next letter in your name is I,TEA,Teacher,letter,alphabet,NA
685921,okay t and then what's the last letter,TEA,Teacher,letter,alphabet,NA
685984,what letters does your name start with and end with,TEA,Teacher,letter,alphabet,start with
686080,before you press it down look at look at the letter r,TEA,Teacher,letter,alphabet,look at
686102,they're letters,TEA,Teacher,letter,NA,NA
686120,they're letters,MCH,Child,letter,NA,NA
686131,letter on the floor,MCH,Child,letter,NA,NA
686142,you know letters like that,MCH,Child,letter,alphabet,know
686775,what letters did you do there,TEA,Teacher,letter,NA,NA
687408,what's the next letter,TEA,Teacher,letter,NA,NA
687544,how many letters from each name did you do,TEA,Teacher,letter,alphabet,do
687559,how many letters from Lucy's name did you do,TEA,Teacher,letter,alphabet,do
687692,how many letters here,TEA,Teacher,letter,NA,NA
687704,how many letters do you have,TEA,Teacher,letter,NA,NA
687731,how many letters is that hm,TEA,Teacher,letter,alphabet,NA
687860,you did two letters from Lucy two letters from Shelly two letters from Jason two letters from Happy,TEA,Teacher,letter,NA,NA
687878,but you forgot one person who you didn't do two letters from,TEA,Teacher,letter,NA,NA
687908,where did you do the two letters of yours,TEA,Teacher,letter,NA,NA
690459,no um I don't know all the letters,BRO,Brother,letter,NA,NA
690471,mm what letters don't you know,MOT,Mother,letter,NA,NA
690503,q is the right letter backwards too,BRO,Brother,letter,alphabet,be
698378,Kayode that almost is the letter e,TEA,Teacher,letter,alphabet,be
698398,the letter look at it again look at it again,TEA,Teacher,letter,alphabet,look at
698437,stand over here and look at the letter e,TEA,Teacher,letter,alphabet,look at
698457,is that the letter e,TEA,Teacher,letter,alphabet,be
698496,good Kayode that's the letter e like we saw in the library,TEA,Teacher,letter,alphabet,be
698596,this is the letter e,TEA,Teacher,letter,alphabet,be
698641,is that still the letter e,TEA,Teacher,letter,alphabet,be
698659,yeah it's a smaller letter e isn't it,TEA,Teacher,letter,alphabet,be
702270,and one more letter,FCH,Child,letter,NA,NA
702287,what's the next letter after the d,TEA,Teacher,letter,alphabet,be
702324,you put it back in the letter t,TEA,Teacher,letter,alphabet,put in
702432,oh Gabe look at what happened to you look oh I see that's the letter u,TEA,Teacher,letter,alphabet,be
702473,that's the letter u okay what comes after the d Todd,TEA,Teacher,letter,alphabet,be
702578,I'll tell you the letters okay,TEA,Teacher,letter,NA,NA
702749,I'll hand you the letters and you do them okay,TEA,Teacher,letter,NA,NA
702780,I'll hand you all the letters,TEA,Teacher,letter,NA,NA
703342,and the last letter is the last letter is the letter what,TEA,Teacher,letter,NA,NA
703362,do you know what your last letter is,TEA,Teacher,letter,NA,NA
703547,we're looking for the letter r,TEA,Teacher,letter,alphabet,look for
703598,Todd's got to do his last letter,TEA,Teacher,letter,NA,NA
703795,e what letter do you need,MCH,Child,letter,alphabet,need
703810,we're looking for the letter r,TEA,Teacher,letter,alphabet,look for
703925,there's the letter e,TEA,Teacher,letter,alphabet,be
704007,you don't have a last letter for your name,TEA,Teacher,letter,alphabet,have
704131,okay you write the letter r then,TEA,Teacher,letter,alphabet,write
704153,we'll hafta keep an eye out for that letter r,TEA,Teacher,letter,alphabet,keep an eye out for
707584,writing fast is still writing letters,MOT,Mother,letter,alphabet,write
707685,because usually you write names with one first letter is the big letter xxx first one is a big one and then the rest are little letters,MOT,Mother,letter,alphabet,NA
708509,well here with the letters on it,MOT,Mother,letter,NA,NA
712282,what letter will make a cook ah what's that,BRO,Brother,letter,NA,NA
712844,what letter will change the color of ink,BRO,Brother,letter,NA,NA
712875,what letter,MOT,Mother,letter,NA,NA
712886,what letter will change the color of pink of ink,MOT,Mother,letter,NA,NA
713162,no this is Danny's letter,TEA,Teacher,letter,NA,NA
715861,we're looking for the letter j,TEA,Teacher,letter,alphabet,look for
729605,why didn't you write grandma and grandpa a little letter telling them what you're doing,MOT,Mother,letter,mail,write
752051,did you see letter man today,MOT,Mother,letter,NA,NA
754563,there are the letters,FAT,Father,letter,NA,NA
754573,feel the letters on it,FAT,Father,letter,alphabet,feel
755743,and the letters,FAT,Father,letter,NA,NA
755938,as long as it doesn't go over three letters,FAD,Adult,letter,NA,NA
757032,what letter will make a cookie dishonest,FAD,Adult,letter,NA,NA
757274,what's the first letter,FAD,Adult,letter,alphabet,NA
757289,no the first letter is not e,FAD,Adult,letter,alphabet,NA
757300,what's the first letter,FAD,Adult,letter,alphabet,NA
757352,what letter will change the color of ink,FAD,Adult,letter,NA,NA
757642,what letter will chase away a cat,FAD,Adult,letter,NA,NA
757726,what letter dress ants,FAD,Adult,letter,NA,NA
757794,what letter will make cream loud,FAD,Adult,letter,NA,NA
758558,I received a letter from my xxx,MOT,Mother,letter,NA,NA
759022,where the letters are,FAT,Father,letter,NA,NA
759083,that is where the letters are on the stone,FAT,Father,letter,NA,NA
759537,come show Mommy where the letters are,FAT,Father,letter,NA,NA
759552,come show Mommy the letters on this stone,FAT,Father,letter,NA,NA
759664,feel the letters,FAT,Father,letter,NA,NA
782516,well feel the letters,FAT,Father,letter,NA,NA
782537,the letters are up on top of this stone,FAT,Father,letter,NA,NA
783303,did you write him a letter,ADU,Adult,letter,mail,write
784913,if you stand up you can feel the letters,FAT,Father,letter,NA,NA
784925,that stone has letters,FAT,Father,letter,NA,NA
784964,that stone has letters right up there,FAT,Father,letter,NA,NA
785570,it has gold letters,FAT,Father,letter,NA,NA
785594,look at these letters,FAT,Father,letter,NA,NA
785619,feel these letters,FAT,Father,letter,NA,NA
785638,they are Japanese letters and they are pretty,FAT,Father,letter,NA,NA
797845,that's a letter,ADU,Adult,letter,alphabet,be
804698,the man is sitting here on the letter h,MOT,Mother,letter,alphabet,sit on
804713,that's right the man is sitting on the letter h,MOT,Mother,letter,alphabet,sit on
805102,see he's painting the letter c,MOT,Mother,letter,alphabet,paint
823865,you can read this letter while I change your diaper okay,MOT,Mother,letter,mail,read
823897,would you like to read this letter from Betta,MOT,Mother,letter,mail,read
823910,Betta sent you a letter,MOT,Mother,letter,mail,send
824033,here's a letter from Betta,MOT,Mother,letter,mail,be
824066,xxx a letter,MOT,Mother,letter,NA,NA
824111,what did you find inside the letter,MOT,Mother,letter,mail,find inside
824128,what's inside that letter,MOT,Mother,letter,mail,be inside
825010,let's see what else is in the letter from Betta,MOT,Mother,letter,mail,be in
825024,look at the letter,MOT,Mother,letter,NA,NA
825040,what's inside the letter,MOT,Mother,letter,mail,NA
828716,the letter b or a beard,MOT,Mother,letter,alphabet,NA
837578,did you type some letters,MOT,Mother,letter,alphabet,type
839584,okay the letters are open,MOT,Mother,letter,NA,NA
840031,you set up the school and I'll put away the letters,MOT,Mother,letter,NA,NA
840466,and then you can teach them all the letters,MOT,Mother,letter,alphabet,teach
845285,it had blue letters on it didn't it,MOT,Mother,letter,NA,NA
847544,see all the letters stick,MOT,Mother,letter,NA,NA
847784,what are you doing with those letters,MOT,Mother,letter,NA,NA
847973,what letter is this,NON,Grandmother,letter,mail,NA
848426,we'll hafta write a letter to Santa_Claus,MOT,Mother,letter,mail,write
848474,he doesn't give you letters,MOT,Mother,letter,NA,NA
850125,where are you putting all the letters,MOT,Mother,letter,NA,NA
850657,but I wanna put these letters on,MOT,Mother,letter,NA,NA
850678,well then you'll hafta take those letters off,MOT,Mother,letter,NA,NA
850757,what is this letter,NON,Grandmother,letter,NA,NA
850809,do you know this letter,NON,Grandmother,letter,NA,NA
853975,we're going to hafta get a little box to keep the letters and numbers in,MOT,Mother,letter,alphabet,keep
854025,we can use the box from your sneakers to keep the letters in,MOT,Mother,letter,alphabet,keep
855527,here you can use a shoe box to keep all your letters and your alphabet,MOT,Mother,letter,alphabet,keep
855580,oh the chalk'll go in with the letters or you can put it in this bag,MOT,Mother,letter,alphabet,go with
855626,then you can keep them in the same box with all your letters,MOT,Mother,letter,alphabet,NA
855818,are those letters or numbers,NON,Grandmother,letter,alphabet,be
857590,he's mailing the letter in the mailbox,MOT,Mother,letter,mail,mail
857662,he's going to send the letter to someone,MOT,Mother,letter,mail,send
857746,did you get a letter in the mail,MOT,Mother,letter,mail,get
857881,did Julliet send Nina a letter,MOT,Mother,letter,mail,send
857904,you got a letter from Julliet with lots_of animals on it didn't you,MOT,Mother,letter,mail,get
858043,oh they're emptying all the letters out,MOT,Mother,letter,NA,NA
858069,the letters that are going to all different kinds of people,MOT,Mother,letter,NA,NA
858383,lots_of letters,MOT,Mother,letter,NA,NA
858470,they're putting the letters in all the different boxes to go to the different places,MOT,Mother,letter,mail,put in
858497,what happened to these letters,MOT,Mother,letter,NA,NA
858790,I'm afraid the letters are going to get all wet aren't they,MOT,Mother,letter,NA,NA
858876,I sent a letter to Olympia,MOT,Mother,letter,mail,send
858977,those letters are all going into the train,MOT,Mother,letter,mail,NA
860528,Nina let's put the letters in here you wanna,MOT,Mother,letter,NA,NA
861655,your other name starts with this letter,INT,Teacher,letter,alphabet,start with
876808,give me the first letter,INT,Teacher,letter,alphabet,give
877086,do you hafta do letters,INT,Teacher,letter,NA,NA
910899,we got a letter and a bill,MOT,Mother,letter,mail,get
910965,no she just sent us a letter,MOT,Mother,letter,mail,send
915422,what letter,MOT,Mother,letter,mail,NA
915880,you can write Robbie a letter,MOT,Mother,letter,mail,write
916117,what kind of letter,FAT,Father,letter,NA,NA
916147,what letter is it,FAT,Father,letter,NA,NA
917089,well it's kind of an arbitrary rule that g is the first letter in the word,FAT,Father,letter,alphabet,be
918408,what letter is it,MOT,Mother,letter,alphabet,NA
922115,did you pull it off the letter,FAT,Father,letter,mail,pull off
924319,that's a letter from Abe to Stan,FAT,Father,letter,mail,be
924499,it was a letter,FAT,Father,letter,NA,NA
926012,those are letters,MOT,Mother,letter,NA,NA
926059,okay here's some more letters,MOT,Mother,letter,NA,NA
926078,which letters do ya need,MOT,Mother,letter,NA,NA
926169,what letter,FAT,Father,letter,alphabet,NA
926184,do you wanna find a word that has the letter j in it,MOT,Mother,letter,alphabet,have
926192,what letter is it sposta be,FAT,Father,letter,alphabet,NA
926237,and you find the letters,MOT,Mother,letter,NA,NA
926316,you find those letters j u g,MOT,Mother,letter,alphabet,find
929408,what letter,FAT,Father,letter,NA,NA
933556,Abe Terry wants you to write her a letter okay,MOT,Mother,letter,NA,NA
933918,are you making the letter x,MOT,Mother,letter,alphabet,make
949558,you made the letter eight,FAT,Father,letter,alphabet,make
952517,okay why don't I hold it and you find the letters,MOT,Mother,letter,NA,NA
953208,who are you going to write a letter to if we find some ink,MOT,Mother,letter,mail,write
954221,why don't you write them a letter and tell them that,FAT,Father,letter,mail,write
954965,just making letters,FAT,Father,letter,NA,NA
955000,boy you're really making the letters,FAT,Father,letter,NA,NA
962358,that's the first three letters of the alphabet,MOT,Mother,letter,alphabet,be
962764,you'll hafta write a letter and tell him to bring our gifts here instead of to Texas,MOT,Mother,letter,mail,write
968701,we got a letter from Richard Black,MOT,Mother,letter,mail,get
968788,no I wrote a letter to Nicki recently saying what are you doing,MOT,Mother,letter,mail,write
969073,I'm telling about a letter that we got from a friend of mine you know,MOT,Mother,letter,mail,tell about
969120,do you have the letter,FAT,Father,letter,NA,NA
969754,can you tell me some more about the letter,FAT,Father,letter,NA,NA
969830,I'd be interested in the other things in the letter too,FAT,Father,letter,NA,NA
969848,I mean some other things in the letter too,FAT,Father,letter,NA,NA
970576,it has every letter of the alphabet,MOT,Mother,letter,alphabet,have
971258,did you ever write the letter,MOT,Mother,letter,NA,NA
971276,I didn't write the letter,FAT,Father,letter,NA,NA
971602,there's a letter today from um not a letter but a card from a Ron David,MOT,Mother,letter,mail,be
972142,they're doing the letter,MOT,Mother,letter,NA,NA
972923,this is the letter s,MOT,Mother,letter,alphabet,be
972966,oh the letter s Nanetter Nanette oh Sarah,MOT,Mother,letter,alphabet,NA
973053,what letter makes the sss sound,FAT,Father,letter,alphabet,NA
973268,no the inference from the letter,FAT,Father,letter,NA,NA
973596,we're doing the letter t,MOT,Mother,letter,alphabet,do
973793,is that what the song says when it comes to the letter p,MOT,Mother,letter,alphabet,come to
975949,it's the letter,MOT,Mother,letter,NA,NA
975995,what letter is this,MOT,Mother,letter,NA,NA
981063,based on your mother's letter I said uh how were you girls that day,MOT,Mother,letter,NA,NA
987850,and the uh letter eating the letter eating,FAT,Father,letter,NA,NA
987863,it was a letter eating something,FAT,Father,letter,NA,NA
1006244,no those aren't letters what,MOT,Mother,letter,NA,NA
1006895,xxx what letters,MOT,Mother,letter,NA,NA
1006905,those aren't letters Richard,MOT,Mother,letter,alphabet,be
1030067,letter soup,MOT,Mother,letter,NA,NA
1054678,they're just like four letters we're holding right here you put them together and they make a year,MOT,Mother,letter,NA,NA
1061952,forget the letters,MOT,Mother,letter,NA,NA
1064276,will you give this letter to your mistress,MOT,Mother,letter,mail,give
1079201,it has got letters,AUN,Relative,letter,NA,NA
1079332,and when you do they have you wr you spell something wrong or you have the wrong number they xxx they teach you letters first,AUN,Relative,letter,alphabet,teach
1079341,then it goes from the letters to your numbers and teach you how to s recognize them when you see it and you push them,AUN,Relative,letter,alphabet,go from
1084515,you wanna write a write a letter to Mary now,FAT,Father,letter,mail,write
1085136,know who wrote me a letter Mikey,MOT,Mother,letter,mail,write
1085182,and she sent me this letter yesterday,MOT,Mother,letter,mail,send
1085270,in the letter,MOT,Mother,letter,NA,NA
1091893,you know I could come back from vacation and find a computer xxx letter in my paycheck,FAT,Father,letter,NA,NA
1095395,that's the only letter she knows how to write I think,MOT,Mother,letter,NA,NA
1095467,you could write a little letter yeah,INV,Investigator,letter,NA,NA
1097758,well I'm gonna get a letter from the doctor telling them that whenever you gotta go to the bath+room whether you go with them or without them you can go to the bath+room,MOT,Mother,letter,mail,get
1097906,we gotta get a letter from her stating that you have problems going to the bath+room and that they needta let you go the bath+room when you hafta go,MOT,Mother,letter,mail,get
1107654,I never should have named them both with the same first letter,MOT,Mother,letter,alphabet,NA
1111295,oh all your letters,MOT,Mother,letter,NA,NA
1139038,what's that letter,MOT,Grandmother,letter,alphabet,NA
1139071,what is that letter,MOT,Grandmother,letter,alphabet,NA
1139501,that's a one letter word,MOT,Grandmother,letter,NA,NA
1140803,my name is Pete the Pirate and I am so nasty that I am going to take away everything in your town that begins with the letter p,MOT,Mother,letter,alphabet,NA
1140839,there's only one thing you can do to stop me from taking all the p things in your town said Pete the Pirate and that's to say a special word that begins with the letter p,MOT,Mother,letter,alphabet,begin with
1145065,that means that he had the name over the door in gold letters and he lived under it,MOT,Mother,letter,alphabet,have in
1148634,then came the eye test brother read every letter except the very smallest sister didn't know all the letters yet so she read a special chart that looked like this,MOT,Mother,letter,alphabet,read
1149636,but which which word has the letter b b at the front of it,MOT,Mother,letter,alphabet,have
1156567,that's a letter,MOT,Mother,letter,NA,NA
1174745,did you do some letters,MOT,Mother,letter,alphabet,do
1174755,did you do some more letters,MOT,Mother,letter,alphabet,do
1188162,what letter does this look like,MOT,Mother,letter,NA,NA
1188208,what letter does that look like,MOT,Mother,letter,alphabet,look like
1188230,and what's another letter it looks like,MOT,Mother,letter,alphabet,look like
1229898,hey John sent the kids a letter have you read the letter from John,MOT,Mother,letter,mail,send
1367556,Firstname do you see a letter s,MOT,Mother,letter,alphabet,see
1368720,those are lower case letters,MOT,Mother,letter,alphabet,be
1368740,the little letters,MOT,Mother,letter,alphabet,NA
1368757,lower case letters,MOT,Mother,letter,alphabet,NA
1368763,those are lower case letters too,MOT,Mother,letter,alphabet,be
1369079,do you recognize any of those letters,MOT,Mother,letter,NA,NA
1370875,and you know what letter that is don't you,MOT,Mother,letter,NA,NA
1372970,oh he begins with the letter z that's right,MOT,Mother,letter,alphabet,begin with
1383644,letters or numbers,MOT,Mother,letter,alphabet,NA
1384424,letters,MOT,Mother,letter,NA,NA
1385023,these are letters,MOT,Mother,letter,NA,NA
1385069,oh these are these are uh letters that's right,MOT,Mother,letter,NA,NA
1412105,what is the first letter for lion,MOT,Mother,letter,alphabet,NA
1413549,it says the letter c,MOT,Mother,letter,alphabet,say
1413793,what is the first letter for strawberry,MOT,Mother,letter,alphabet,NA
1417457,kind of looks like a triangle and some letters and numbers,MOT,Mother,letter,alphabet,look like
1427080,what letter is this,MOT,Mother,letter,NA,NA
1427656,what letter is this,MOT,Mother,letter,NA,NA
1429247,what letter does snake start with,MOT,Mother,letter,alphabet,start with
1429331,what letter makes that sound,MOT,Mother,letter,alphabet,NA
