id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
378348,you you broke those glasses,INV,Investigator,glasses,eye,break
380998,it gets dark in your glasses,INV,Investigator,glasses,eye,NA
381046,you look funny in those glasses,INV,Investigator,glasses,eye,NA
381059,remember you wore those glasses to say goodbye to me,INV,Investigator,glasses,eye,wear
402380,they do look beautiful like they're glass,MOT,Mother,glasses,NA,NA
427113,see if I told her it was glass she wouldn't touch it,MOT,Mother,glasses,NA,NA
450103,you want my glasses,MOT,Mother,glasses,eye,want
458458,xxx my glasses,MOT,Mother,glasses,eye,NA
466078,can't read with my glasses,MOT,Mother,glasses,eye,read with
480739,in a glass,MOT,Mother,glasses,drinking,NA
488297,and what's in the glass,MOT,Mother,glasses,drinking,NA
489091,and a glass,MOT,Mother,glasses,NA,NA
493392,a glass,MOT,Mother,glasses,NA,NA
497710,I have a hair+brush and glass and soap and comb and brush,MOT,Mother,glasses,NA,NA
500896,and where's the glass,MOT,Mother,glasses,drinking,NA
502671,and there's a glass of water and a comb and some soap,MOT,Mother,glasses,drinking,be
503820,should we put his glasses on,MOT,Mother,glasses,eye,put on
503826,where should we put his glasses,MOT,Mother,glasses,eye,put
503976,oh all this glass is buster,EXP,Investigator,glasses,NA,NA
507952,what time did oh by the way would you like to have a glass of juice or something,MOT,Mother,glasses,drinking,have
517788,with you could make a fire if you had some glass and an you let and you wanted a fire you put some sticks on the grass and then you put the um um the glass by it and then and then you let the sun come come through the glass and then it starts the fire,MCH,Child,glasses,NA,NA
517818,what what kind what kind of a glass do you needta do that,EXP,Investigator,glasses,NA,NA
517883,right you hafta have a magnifying glass see what it does is it takes the suns rays and they and they go through that glass and they become stronger more intense in one particular area,EXP,Investigator,glasses,NA,NA
517916,it's like if I had this glass,EXP,Investigator,glasses,NA,NA
517961,and the sun is coming in it hits every side every every part of that glass but when it comes out it centers on like one little point,EXP,Investigator,glasses,NA,NA
520423,I got a glass,UNK,Unidentified,glasses,NA,NA
520593,now we're going to xxx you wanted a full glass I asked you,TEA,Teacher,glasses,drinking,want
521861,first I hafta make my glasses,FCH,Child,glasses,eye,make
521882,xxx I can't see very well because I can't see very well without my glasses,FCH,Child,glasses,eye,see without
522146,watch out for that glass,EXP,Investigator,glasses,NA,NA
522290,I told you you can't play looka my glasses,FCH,Child,glasses,eye,look at
522337,looka my glasses,FCH,Child,glasses,eye,look at
522382,xxx glasses,FCH,Child,glasses,NA,NA
523691,a magnifying glass,MOT,Mother,glasses,NA,NA
524120,Michael wait I'm fixing up this glass,MCH,Child,glasses,NA,NA
530131,how do you take how do you take this glass off,MCH,Child,glasses,drinking,fix up
530589,glasses of milk,TEA,Teacher,glasses,drinking,NA
533359,Eddy has glasses so he can sit in front xxx,TEA,Teacher,glasses,eye,have
533386,Eddy you can keep off your glasses because they're funny,UNK,Unidentified,glasses,eye,keep off
534362,come here take that glass put it over there,TEA,Teacher,glasses,drinking,take
540012,and they have a little needle they go pust and they have a little piece of glass or something attached to a tube of rubber they want a sample,TEA,Teacher,glasses,NA,NA
540605,crystal want some more glasses,FCH,Child,glasses,NA,NA
541582,if you would get thrown into the windshield the glass,MOT,Mother,glasses,NA,NA
543817,I wanted to get my glasses here cause I xxx,MOT,Mother,glasses,eye,get
547016,you want me to hit you in your glasses,MCH,Child,glasses,eye,NA
547224,would you like to have a glass of juice xxx,MOT,Mother,glasses,drinking,have
550897,well maybe they'll come by today and they'll pick up all the glass and they'll cart it away,MOT,Mother,glasses,NA,NA
554364,so how's your glasses,TEA,Teacher,glasses,eye,NA
556311,um w glass a water will be just fine,EXP,Investigator,glasses,drinking,NA
556332,glass of water,GRA,Grandmother,glasses,drinking,NA
561821,where are you glasses ash,TEA,Teacher,glasses,eye,be
561925,so so they can fix the glasses,MCH,Child,glasses,NA,NA
562196,he just he touched my glasses not me,MCH,Child,glasses,eye,touch
562309,he touched your glasses,FCH,Child,glasses,eye,touch
566781,Asher where's your glasses,MCH,Child,glasses,eye,NA
568359,go wash your glass xxx,FAT,Father,glasses,drinking,wash
568478,you gotta xxx your glass,MOT,Mother,glasses,drinking,NA
570073,give me a glass Kim,BRO,Brother,glasses,drinking,give
570655,he might spill his glass,MOT,Mother,glasses,drinking,spill
574235,and I'm trying to fix your glasses here,EXP,Investigator,glasses,eye,fix
579564,you want a big glass,FAT,Father,glasses,drinking,want
582507,I'm looking for a glass xxx,MOT,Mother,glasses,drinking,look for
584973,teacher it glass it might drop and it might it might break,MCH,Child,glasses,NA,NA
585708,because when we water one there's a hole in the bottom of the glass,MCH,Child,glasses,drinking,NA
585809,you want a glass xxx,MOT,Mother,glasses,NA,NA
587656,with each five dollar purchase you get a free glass of lemonade,EXP,Investigator,glasses,drinking,get
587851,you have milk in my glass,MCH,Child,glasses,drinking,NA
588960,glass,FCH,Child,glasses,NA,NA
593384,did you have a glass,MOT,Mother,glasses,drinking,have
593467,where's your glass,MOT,Mother,glasses,drinking,NA
596178,hold dis hold the glass,GRA,Grandmother,glasses,drinking,hold
596687,and then you won't have to reach up for that glass of water,EXP,Investigator,glasses,drinking,reach for
600806,from the glass,EXP,Investigator,glasses,NA,NA
602296,because I had a big glass table,MOT,Mother,glasses,NA,NA
602922,ahmah put it in a glass,GRA,Grandmother,glasses,drinking,put in
603565,Carl would you like a glass of water with your dinner,MOT,Mother,glasses,drinking,like
608954,wait let's get some glasses,MOT,Mother,glasses,NA,NA
609052,and give us the glass,BRO,Brother,glasses,drinking,give
609819,okay you can start with these two glasses and we'll make some more,MOT,Mother,glasses,NA,NA
611150,daddy your glass,SIS,Sister,glasses,drinking,NA
614838,you want more lettuce you can take some more xxx and I can pour dis in a glass she want the can because she want,GRA,Grandmother,glasses,drinking,pour in
615221,put that glass down now,GRA,Grandmother,glasses,NA,NA
616890,eeah fweda eetah glasses,SIS,Sister,glasses,NA,NA
618282,where is your glass,MOT,Mother,glasses,drinking,NA
618305,can you find your own glass for me,MOT,Mother,glasses,drinking,find
621846,in a glass,FCH,Child,glasses,drinking,NA
622490,put those glass in the sink easy,MOT,Mother,glasses,drinking,put in
622587,now that's not a good idea that's not suppose to go on your juice glass,MOT,Mother,glasses,drinking,go in
622604,no man stop pulling on my glasses,EXP,Investigator,glasses,eye,pull
622822,wait I'm gonna find my glasses,FAT,Father,glasses,eye,find
623041,where's your glass,FAT,Father,glasses,drinking,NA
623967,what do you think happened when he turned the glass when he inverted it,MOT,Mother,glasses,drinking,turn
624284,floor is cold xxx get up don't drop the glass,MOT,Mother,glasses,drinking,drop
625209,listen to the glass sing Kip well you're making it sing,MOT,Mother,glasses,NA,NA
625484,you need glasses,MOT,Mother,glasses,eye,need
625499,do you think you need glasses making,MOT,Mother,glasses,eye,need
625625,get you pair of glasses,MOT,Mother,glasses,eye,get
628885,in the city hall park they have some announcements and they happened to have a flier an advertisement under the glass thing,MOT,Mother,glasses,NA,NA
628899,you know one of those glasses cases,MOT,Mother,glasses,eye,NA
632602,don't don't play with the glasses,MOT,Mother,glasses,drinking,play with
633054,can I get bring in xxx glass of milk xxx,FAT,Father,glasses,drinking,get
635120,you wear glasses,EXP,Investigator,glasses,eye,wear
635681,give me a glass of water please,MOT,Mother,glasses,drinking,give
638335,alright you can take your shirt off and you can let your glass to come,MOT,Mother,glasses,NA,NA
638749,once again I offer you the glass but I think you prefer what you have okay,MOT,Mother,glasses,drinking,offer
639279,if there's a glass of water on it move it okay,MOT,Mother,glasses,drinking,be
639678,just the box that they came in instead of your glass of juice,MOT,Mother,glasses,drinking,NA
639902,the glass seed apple,BRO,Brother,glasses,NA,NA
642457,you should have your glasses,MOT,Mother,glasses,eye,have
643624,how do you feel with a glass on,MOT,Mother,glasses,NA,N
646047,I'd rather have a glass of grape juice,BRO,Brother,glasses,drinking,have
655353,just a glass,EXP,Investigator,glasses,drinking,NA
656085,Daddy's gonna get a glass and get a coke,FAT,Father,glasses,drinking,get
656564,let's getcha a clean glass,MOT,Mother,glasses,drinking,get
656656,yes that is that glass,FAT,Father,glasses,drinking,be
656673,it is just the glass container,FAT,Father,glasses,NA,NA
656988,you want a drink of coke out of Daddy's glass,FAT,Father,glasses,drinking,drink out of
657023,tell me about that glass,FAT,Father,glasses,drinking,tell about
657032,put the glass against your mouth,FAT,Father,glasses,drinking,put against
657041,can you feel that glass,FAT,Father,glasses,drinking,feel
657129,that is what I wanted you to say about the glass,FAT,Father,glasses,drinking,say about
660374,oh you got Daddy's glass of iced coffee,FAT,Father,glasses,drinking,get
662415,duh glass,BRO,Brother,glasses,drinking,NA
662790,you want you don't need glasses what do you need glasses for,MOT,Mother,glasses,eye,need
664676,big glass jug is cold,FAT,Father,glasses,NA,NA
668637,you don't keep the lid on the glass you get it,BRO,Brother,glasses,drinking,NA
668673,dat's why da glass is dere xxx he's making another noise,BRO,Brother,glasses,NA,NA
668786,um right if you would leave the glass off the tape while I ah taping someone,BRO,Brother,glasses,NA,NA
672419,I'll get you a little glass of juice then,FAT,Father,glasses,drinking,get
677559,in Regina's glasses,TEA,Teacher,glasses,eye,NA
678177,I'm getting is this the glass,UNK,Unidentified,glasses,drinking,be
681434,only the glass,FAT,Father,glasses,NA,NA
686714,you have glasses,EXP,Investigator,glasses,eye,have
688496,well there's a great big glass of milk for you,TEA,Teacher,glasses,drinking,be
689532,oh yucky glasses look at his glasses,FCH,Child,glasses,eye,look at
689583,look at his glasses,FCH,Child,glasses,eye,look at
694563,do you wanna put you glass away,TEA,Teacher,glasses,drinking,put away
694602,put your glass away please,TEA,Teacher,glasses,drinking,put away
697147,let us get you a little glass of juice,FAT,Father,glasses,drinking,get
698481,get me another glass of milk,BRO,Brother,glasses,drinking,get
700370,my mother xxx glass of cold milk,MCH,Child,glasses,drinking,NA
701347,when you put the glass back up give it a little push,FAT,Father,glasses,drinking,put back
701533,just tell that lady who has the glasses on listen,MCH,Child,glasses,eye,NA
705955,there is a nice good glass of juice,FAT,Father,glasses,drinking,be
713562,and a glass for you too,FAT,Father,glasses,drinking,NA
717817,yeah and look what grandma's glasses what's happening to them,TEA,Teacher,glasses,eye,NA
718418,take the glass and the butter to the table okay,MOT,Mother,glasses,drinking,take
720341,glasses,FAT,Father,glasses,NA,NA
722908,get your own glass of water,MOT,Mother,glasses,drinking,get
722958,we'll get you a glass from some place else,MOT,Mother,glasses,drinking,get
723551,I got glasses on too,TEA,Teacher,glasses,eye,get on
723562,me and Eric's da only ones that have glasses on,TEA,Teacher,glasses,eye,have on
723605,who else has glasses,MCH,Child,glasses,eye,have
724927,a man with glasses,TEA,Teacher,glasses,eye,NA
727835,and you just broke his glasses,BRO,Brother,glasses,eye,break
732215,where are Daddy's glasses,FAT,Father,glasses,eye,NA
735056,you notice a_lot_of blind people aren't wearing glasses anymore,FAT,Father,glasses,eye,wear
736138,would you like a glass of milk or would you like some juice,MOT,Mother,glasses,drinking,like
741916,pour a glass of,FAT,Father,glasses,drinking,pour
742085,rose glass,MOT,Mother,glasses,NA,NA
743408,would you like a glass of water Jason,FAT,Father,glasses,drinking,like
745307,it's an hour glass,EXP,Investigator,glasses,NA,NA
745328,it's an hour glass,EXP,Investigator,glasses,NA,NA
745617,you have a glass,MOT,Mother,glasses,NA,NA
745908,how about some glasses,MOT,Mother,glasses,NA,NA
751304,green as cat's eyes green as grass by streams of water clear as glass,MOT,Mother,glasses,NA,NA
751376,we always used glasses,MOT,Mother,glasses,drinking,use
751409,it's nice to have it in a glass,EXP,Investigator,glasses,drinking,have in
751418,some tea in a glass too,EXP,Investigator,glasses,drinking,NA
753558,that's how my glasses broke if you remember correctly,FAD,Adult,glasses,eye,NA
754542,well get the glass,MOT,Mother,glasses,drinking,get
754958,the bottom of the glass did,MOT,Mother,glasses,drinking,NA
755111,move come on did you wipe the bottom of your glass,MOT,Mother,glasses,drinking,wipe
755337,you almost look like me with those glasses,EXP,Investigator,glasses,eye,NA
755480,never put glasses that way,EXP,Investigator,glasses,NA,NA
755523,don't put the glass on there,EXP,Investigator,glasses,drinking,put
756272,wait I'll hand you some glasses,FAT,Father,glasses,NA,NA
756396,do you have the smile glass there or any small glass,FAT,Father,glasses,drinking,have
756404,or any glass at all,FAT,Father,glasses,drinking,NA
756563,let me have my mother's glass please,FAT,Father,glasses,NA,NA
757598,well why don't you get a glass of water,FAT,Father,glasses,drinking,get
757856,big glass of water to put inside that,FAT,Father,glasses,drinking,NA
758231,you want a glass of milk,MOT,Mother,glasses,drinking,want
761408,dats daddy that has his own glass why don't you take those can't you wash,FAD,Adult,glasses,drinking,have
765301,drink it it's your glass,MOT,Mother,glasses,drinking,be
765838,I buy these mustard things for the glasses and I let the mustard out because I was gonna clean it out on the table you threw the whole thing away,FAT,Father,glasses,drinking,NA
765868,these are nice glasses,FAT,Father,glasses,drinking,be
765972,I like coffee in glasses,FAT,Father,glasses,drinking,NA
767438,I also hit you on the glasses,BRO,Brother,glasses,eye,hit on
768735,you want a glass of water I'll give it you,GRA,Grandmother,glasses,drinking,want
768851,glass went right through did you have this anywheres,GRA,Grandmother,glasses,NA,NA
769905,uh I use that little xxx glass work just on the little xxx,FAT,Father,glasses,NA,NA
772226,right now my glasses are on my nose,EXP,Investigator,glasses,eye,NA
772251,my glasses were sitting on the end of my nose,EXP,Investigator,glasses,eye,NA
773868,glasses away here,EXP,Investigator,glasses,NA,NA
774304,xxx those glasses,BRO,Brother,glasses,NA,NA
775070,don't bang your glass xxx cut it out,FAD,Adult,glasses,drinking,bang
775132,move your glass Summer move your glass,FAD,Adult,glasses,drinking,move
776744,would you give Steven a glass of water please,FAT,Father,glasses,drinking,give
779752,watch the glass of milk Danny,MOT,Mother,glasses,drinking,watch
781587,no I washed a_lot_of these glasses last night,MOT,Mother,glasses,drinking,wash
798057,I want a glass of milk,ADU,Adult,glasses,drinking,want
802771,glasses,MOT,Mother,glasses,eye,NA
802787,where does one wear glasses,MOT,Mother,glasses,eye,wear
802806,where do you wear glasses,MOT,Mother,glasses,eye,wear
802815,do you wear glasses on your nose,MOT,Mother,glasses,eye,wear
802821,where do you put glasses,MOT,Mother,glasses,eye,put
802840,does Nonna wear glasses,MOT,Mother,glasses,eye,wear
802849,Nonna wears glasses,MOT,Mother,glasses,eye,wear
804743,are you seeing through the colored glass,MOT,Mother,glasses,NA,NA
804756,xxx the glasses,RAC,Friend,glasses,NA,NA
813260,we'll hafta use this glass,MOT,Mother,glasses,NA,NA
813576,look I made it into a little glass,MOT,Mother,glasses,NA,NA
813596,now we have a plate and a glass on the table,MOT,Mother,glasses,drinking,have
814758,shall I get Snoopy another glass from the kitchen,MOT,Mother,glasses,drinking,get
814796,so you'll have your glass and I'll have the cup,MOT,Mother,glasses,drinking,have
814831,you want me to bring a glass for Snoopy,MOT,Mother,glasses,drinking,bring
815078,you're going to pour some tea in Snoopy's glass,MOT,Mother,glasses,drinking,pour in
815157,he's eating glasses,MOT,Mother,glasses,NA,NA
818180,put the glass down,MOT,Mother,glasses,NA,NA
820729,he's wearing glasses and what is he doing,MOT,Mother,glasses,eye,wear
825127,that's right and what did you see behind the glass,MOT,Mother,glasses,NA,NA
825254,yeah they were behind glass remember,MOT,Mother,glasses,NA,NA
825283,what was behind the glass,MOT,Mother,glasses,NA,NA
825307,what was behind glass at the restaurant,MOT,Mother,glasses,NA,NA
830033,was I gathering up pieces of glass,MOT,Mother,glasses,NA,NA
833704,let's see if Linda can bring in a glass of something to drink,MOT,Mother,glasses,drinking,bring in
834614,and from a glass too,MOT,Mother,glasses,drinking,NA
834650,what kind of glasses do we use,MOT,Mother,glasses,drinking,NA
836249,you can give me that glass,MOT,Mother,glasses,drinking,give
840523,those are glasses,MOT,Mother,glasses,drinking,be
840691,where are those glasses,MOT,Mother,glasses,NA,NA
840894,keep your glasses on,MOT,Mother,glasses,eye,keep on
842587,you hafta wash your glasses,MOT,Mother,glasses,NA,NA
846075,remember Mommy was wearing some yesterday when she picked up the broken glass,MOT,Mother,glasses,NA,NA
846700,do you know why she wears glasses,MOT,Mother,glasses,eye,wear
849564,no he's wearing glasses right,MOT,Mother,glasses,eye,wear
859449,was your candle made in a piece of glass or in a paper cup,MOT,Mother,glasses,NA,NA
859466,oh you had a glass jar didn't you,MOT,Mother,glasses,NA,NA
860426,the mirror is made out_of glass,MOT,Mother,glasses,NA,NA
864048,how did you break the glass,MOT,Mother,glasses,NA,NA
867288,no that's a glass,MOT,Mother,glasses,drinking,be
868982,what's inside their glasses of water,MOT,Mother,glasses,drinking,NA
868989,what's floating inside the glass,MOT,Mother,glasses,drinking,NA
869015,what are they putting she's putting the and in her glass,MOT,Mother,glasses,drinking,put in
872989,with these pretty little glasses,MOT,Mother,glasses,NA,NA
874676,he's reading with glasses on,MOT,Mother,glasses,eye,read with
875297,okay glasses are falling off,INT,Teacher,glasses,NA,NA
881032,don't go over there hitting that glass,MOT,Mother,glasses,NA,NA
882421,you can see with your glasses,MOT,Mother,glasses,eye,see with
891290,there's a face with glasses,MOT,Mother,glasses,eye,NA
891542,there's a face with glass,MOT,Mother,glasses,eye,NA
891984,xxx face glasses,MOT,Mother,glasses,eye,NA
892205,xxx face glass,MOT,Mother,glasses,eye,NA
898346,oh wanna go back to the glasses,MOT,Mother,glasses,NA,NA
898462,see the glasses on Mot,MOT,Mother,glasses,eye,see
898506,shall we put the glasses on Chi,MOT,Mother,glasses,eye,put on
898546,glasses on Chi,MOT,Mother,glasses,eye,NA
898837,did your Mot put on the silly glasses,MOT,Mother,glasses,eye,put on
899732,Mot wear funny glasses,MOT,Mother,glasses,eye,wear
899745,ahhah Chi wear funny glasses,MOT,Mother,glasses,eye,wear
899753,Mot wear funny glasses,MOT,Mother,glasses,eye,wear
901823,Mot wear the silly glasses,MOT,Mother,glasses,eye,wear
901864,Mot wear the silly glasses,MOT,Mother,glasses,eye,wear
901909,should Chi wear the silly glasses,MOT,Mother,glasses,eye,wear
902131,when Mot went to get her glasses,MOT,Mother,glasses,eye,get
903063,are you looking at the glasses,MOT,Mother,glasses,eye,look at
903336,and there's some glass,MOT,Mother,glasses,NA,NA
903550,glasses,MOT,Mother,glasses,NA,NA
903919,glasses,MOT,Mother,glasses,NA,NA
904396,and there's some glass,MOT,Mother,glasses,NA,NA
905838,don't put your glass up there it'll fall okay,FAT,Father,glasses,drinking,put up
906256,uhhuh there's peanut butter on your glass,MOT,Mother,glasses,drinking,NA
911852,do you want another glass of milk,MOT,Mother,glasses,drinking,want
914097,put your empty glass on the table,MOT,Mother,glasses,drinking,put on
916021,they are made of glass,MOT,Mother,glasses,NA,NA
916047,they're made of glass,MOT,Mother,glasses,NA,NA
918053,what glass,FAT,Father,glasses,drinking,NA
918066,a black glass,FAT,Father,glasses,drinking,NA
918092,when did you start drinking out_of big glasses,FAT,Father,glasses,drinking,drink out of
919805,I think there's some in that glass,MOT,Mother,glasses,drinking,be in
920710,let me go brush my teeth and get my glasses,MOT,Mother,glasses,eye,get
921354,you want the white glass,FAT,Father,glasses,drinking,want
921564,okay just a second let me get pour one more glass,FAT,Father,glasses,drinking,pour
921708,I'm going to wait until we get a glass coffee pot,MOT,Mother,glasses,drinking,get
921976,not right now Abe look around at the glasses,MOT,Mother,glasses,NA,NA
923125,Edna you want little glass,FAT,Father,glasses,NA,NA
923182,you give her a little glass,FAT,Father,glasses,NA,NA
923288,need a glass of milk also,MOT,Mother,glasses,drinking,need
924545,okay here is a black glass,MOT,Mother,glasses,drinking,be
925402,wanna big glass of milk,MOT,Mother,glasses,drinking,want
925869,I thought you said one hot chocolate and one glass of milk,MOT,Mother,glasses,drinking,say
927195,would you like a glass of Doctor_Pepper,GRA,Grandmother,glasses,drinking,want
932836,it's to keep the glass off the wood see,MOT,Mother,glasses,NA,NA
932890,to keep the glass off the wood,MOT,Mother,glasses,NA,NA
933736,he has old glasses on,MOT,Mother,glasses,eye,have on
935933,wait until I'm done doing dishes and I'll get you a glass of water okay,MOT,Mother,glasses,drinking,get
944034,Abe find my glasses,MOT,Mother,glasses,eye,find
944081,where are my glasses Abe,MOT,Mother,glasses,eye,NA
944127,where are my glasses,MOT,Mother,glasses,eye,NA
944167,will you help me find my glasses,MOT,Mother,glasses,eye,find
949239,you could see the bees because they were inside some glass,MOT,Mother,glasses,NA,NA
951776,when that jar fell down a piece of glass hit me in the foot,MOT,Mother,glasses,NA,NA
952289,Abe what would have happened if Mommy would have just filled your glass to here,MOT,Mother,glasses,drinking,fill
959908,there's a glass there,FAT,Father,glasses,drinking,be
960037,what's your experiment with the magnifying glasses,FAT,Father,glasses,NA,NA
960092,did you look through both the magnifying glasses at the same time,FAT,Father,glasses,NA,NA
968049,can you you know how to hold your glass,MOT,Mother,glasses,drinking,hold
968294,you have plenty of milk glass,FAT,Father,glasses,drinking,have
968559,can you get out some glass and stuff so we can,MOT,Mother,glasses,drinking,get out
973462,about a glass,MOT,Mother,glasses,drinking,NA
973705,oh watch your glass please,MOT,Mother,glasses,drinking,watch
976774,this is a glass coffee table so we put the made her a top,MOT,Mother,glasses,NA,NA
978963,huh how many glass are there,FAT,Father,glasses,drinking,NA
978979,and there's one more glass,FAT,Father,glasses,drinking,be
979185,over those sliding glass doors,MOT,Mother,glasses,NA,NA
979349,in your glass,FAT,Father,glasses,NA,NA
980415,I took a glass of water after I take this stuff too,MOT,Mother,glasses,drinking,take
981030,he never forgets to turn his glass upside down,MOT,Mother,glasses,NA,NA
985155,glasses,FAT,Father,glasses,NA,NA
994971,you take this and you and uh you put it in a glass and you drink it,FAT,Father,glasses,drinking,put in
1003368,the glasses and the pitcher and the cookies,MOT,Mother,glasses,drinking,NA
1045456,if you give a mouse a cookie he's going to ask for a glass of milk and when you give him the milk he'll probably ask you for a straw,MOT,Mother,glasses,drinking,ask for
1045820,looking at the refrigerator will remind him that he's thirsty so he'll ask for a glass of milk and chances are if he asks for a glass of milk he's going to want a cookie to go with it,MOT,Mother,glasses,drinking,ask for
1048813,now she's pretending she's the nurse she brings out some lemonade and cookies and glasses to drink,MOT,Mother,glasses,drinking,bring
1054501,he's going to ask for a glass of milk,MOT,Mother,glasses,drinking,ask for
1054869,he'll ask for a glass of milk,MOT,Mother,glasses,drinking,ask for
1054875,chances are he asks for a glass of milk,MOT,Mother,glasses,drinking,ask for
1054904,it says if you give a mouse a cookie he's going to ask for a glass of milk,MOT,Mother,glasses,drinking,ask for
1057464,the spoons knives forks dishes and glasses had lined up on the floor,MOT,Mother,glasses,drinking,NA
1057595,Grover looked through the glass window at the newborn babies,MOT,Mother,glasses,NA,NA
1059397,Cinderella gasped when she saw that she was no longer in rags but in a gorgeous dress of silk and satin embroidered with the sparkling jewels and that on her feet were two dainty glass slippers the prettiest in the world,MOT,Mother,glasses,NA,NA
1059597,in her haste she left behind one of the pretty glass slippers,MOT,Mother,glasses,NA,NA
1059630,day after day the prince xxx only of his mysterious princess at last he sent out a proclamation that he will marry the girl who could wear the dainty glass slipper,MOT,Mother,glasses,NA,NA
1063894,we're ever so glad let me get my glasses,MOT,Mother,glasses,eye,get
1065424,jumped into her coach and only when she was seated did she notice that one of the glass slippers was missing,MOT,Mother,glasses,NA,NA
1065612,had a strange feeling feeling of having had a beautiful dream except there was a glass slipper,MOT,Mother,glasses,NA,NA
1065659,clearly he was in love with the owner of the glass slipper,MOT,Mother,glasses,NA,NA
1065737,and they kept searching and kept searching and they went to the ugly sisters and the stepmother and they tried on the glass slipper but the guy dropped it and he broke it,MOT,Mother,glasses,NA,NA
1066549,sun glasses,MOT,Mother,glasses,eye,NA
1068675,just then his eyes caught sight of something in a glass in a glass jar on the shelf,MOT,Mother,glasses,NA,NA
1068829,she settled down on top of the wee mushroom house and peered at the enchanted egg through her bifocal glasses,MOT,Mother,glasses,eye,peer through
1069416,Greatgrandmother Owl took off her bifocal glasses and wiped away a tear,MOT,Mother,glasses,eye,take off
1072144,or a glass of milk,MOT,Mother,glasses,drinking,NA
1076243,fell on glass huh,MOT,Mother,glasses,NA,NA
1077499,push your glass inside xxx,MOT,Mother,glasses,NA,NA
1079208,put that glass back,MOT,Mother,glasses,NA,NA
