id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
9031272,should attach to the magnet to pick the fish up,MOT,Mother,fish,animal,NA
9952293,come and get dressed and then when Amy's asleep we can bury your fish in the garden,MOT,Mother,fish,animal,NA
8670370,the fish jumped out of the pool didn't it,MOT,Mother,fish,animal,NA
16982409,Lulu's family has three pets a puppy a bunny and a fish,MOT,Mother,fish,animal,NA
976871,I want you to be some animal that eats fish and rice,MOT,Mother,fish,food,NA
753760,I really expect you to eat your fish,TEA,Teacher,fish,food,NA
841762,what are the fish doing,MOT,Mother,fish,animal,NA
16968728,those are lots_of little fish swimming around in a circle,MOT,Mother,fish,animal,NA
16981975,I brought you some fish to eat,MOT,Mother,fish,food,NA
8041024,the fish is eating the tomatos,MOT,Mother,fish,animal,NA
8798882,and they're made of fish and mashed potato,MOT,Mother,fish,food,NA
8184611,fish and chips,MOT,Mother,fish,food,NA
592568,no I'm catching fish,MCH,Child,fish,animal,NA
1765465,what kind of fish did you catch,MOT,Mother,fish,animal,NA
2816331,that's enough cause we don't wanna cook to many fish we don't wanna cook to many fish,FAT,Father,fish,food,NA
1178721,eat the tuna fish,MOT,Mother,fish,food,NA
16910038,and did you eat some fish to,MOT,Mother,fish,food,NA
752276,I want more rice and fish,FCH,Child,fish,food,NA
17059627,he doesn't eat fish,MOT,Mother,fish,food,NA
9003383,I know I quite fancy fish and chips for tea,INV,Investigator,fish,food,NA
974770,Helen you have more corn on here and you hafta eat your fish and you hafta eat the spinach,FAT,Father,fish,food,NA
8344479,do you eat fish,MOT,Mother,fish,food,NA
9295160,eat fish,MOT,Mother,fish,food,NA
2522438,see it's just a bone I already ate the fish and now here's just the bone,MOT,Mother,fish,food,NA
8380841,Mama's in the kitchen cooking the fish,MOT,Mother,fish,food,NA
1066111,I remember salt milk butter flour sugar and tuna fish,FAT,Father,fish,food,NA
974895,you can eat the fish,MOT,Mother,fish,food,NA
8849871,Purdie likes all fish you can eat doesn't she,MOT,Mother,fish,food,NA
9651329,I think they just eat fish,MOT,Mother,fish,food,NA
1078563,yeah you can have a piece of fish but you hafta eat your salad,MOT,Mother,fish,food,NA
8719912,does Thomas eat fish,INV,Investigator,fish,food,NA
8118757,and you're having some fish for dinner,MOT,Mother,fish,food,NA
8804764,you're having fish and chips,MOT,Mother,fish,food,NA
8498457,and I eat fish with chips,MOT,Mother,fish,food,NA
690509,a tuna fish that's what we eat,TEA,Teacher,fish,food,NA
7938439,you've seen Pingu eating fish haven't you,MOT,Mother,fish,food,NA
600961,dissect the whole fish before I eat it,MOT,Mother,fish,food,NA
8251499,and some of them caught fish and some of them didn't,MOT,Mother,fish,animal,NA
1096381,now a shark is a bigger animal a bigger fish I should say and that eats a shark will eat other fish,FAT,Father,fish,animal,NA
9034395,fish and salmon steak,MOT,Mother,fish,food,NA
8078303,I don't think you get fish and chips every day Dominic,MOT,Mother,fish,food,NA
751164,that's what people usually do when they go fishing they fish for a fish,MOT,Mother,fish,animal,NA
9649651,why does it always eat fish,MOT,Mother,fish,food,NA
9492567,she had fish and chips didn't she,MOT,Mother,fish,food,NA
1192527,no for french+fries and fish,FAT,Father,fish,food,NA
601989,but you can tell fresh fish when it falls apart,MOT,Mother,fish,food,NA
8232147,fish and chips,MOT,Mother,fish,food,NA
8307471,once I caught a fish alive,MOT,Mother,fish,animal,NA
10047010,do you think the first fish that was poorly is feeling better now,MOT,Mother,fish,animal,NA
2453071,Uncle_Aggie caught a big fish,CAR,Investigator,fish,animal,NA
2117985,I see a gold fish looking at me,MOT,Mother,fish,animal,NA
742659,since you did not eat your fish or your milk,FAT,Father,fish,food,NA
8535549,because they bought fish and chips for lunch,MOT,Mother,fish,food,NA
