id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
9991188,do you want some lamb,MOT,Mother,lamb,food,NA
1862877,can you show me the lambs are eating grass,ROG,Investigator,lamb,animal,NA
2630393,they both have wooly coats just like the baby lamb,MOT,Mother,lamb,animal,NA
2643804,they both have wooly coats just like their baby lamb,MOT,Mother,lamb,animal,NA
450040,a baby sheep is a lamb,MOT,Mother,lamb,animal,NA
9019464,there are two elephants one crab one lamb one swan,MOT,Mother,lamb,animal,NA
2664052,they both have wooly coats just like their lamb,MOT,Mother,lamb,animal,NA
9247464,is lamb playing funny games with me,INV,Investigator,lamb,animal,NA
2187806,what does fuzzy tail lamb say,MOT,Mother,lamb,animal,NA
7986687,I think the baby lamb was gone last time Caroline was here Becky,MOT,Mother,lamb,animal,NA
2187928,where does fuzzy tail lamb play,MOT,Mother,lamb,animal,NA
2035872,what's the little lamb say,MOT,Mother,lamb,animal,NA
2673227,they both have woolly coats just like their baby lamb,MOT,Mother,lamb,animal,NA
2808159,we don't really do lamb chops,MOT,Mother,lamb,food,NA
2651275,they both have wooly coats just like their baby lamb,MOT,Mother,lamb,animal,NA
17009130,lambs are the baby sheep,MOT,Mother,lamb,animal,NA
885113,baa says the lamb,MOT,Mother,lamb,animal,NA
563557,march comes in like a lion and goes out like a lamb,TEA,Teacher,lamb,animal,NA
7874602,but the little lambs were in with in with the chickens weren't they,MOT,Mother,lamb,animal,NA
9148776,you say lamb what would you like to eat,MOT,Mother,lamb,food,NA
10074356,it's called lamb and vegetable Mediterranean vegetable and lamb risotto,MOT,Mother,lamb,food,NA
621056,yeah lamb chops are okay,EXP,Investigator,lamb,food,NA
1175400,no but you can finish the corn and lamb chop,MOT,Mother,lamb,food,NA
1609555,mhm are you gonna buy some lamb chops,LOI,Investigator,lamb,food,NA
2798721,it was like a lamb chop or something,MOT,Mother,lamb,food,NA
615945,are you gonna eat some lamb,MOT,Mother,lamb,food,NA
1811732,when we have pork chops or lamb chops then you chew on the bones,MOT,Mother,lamb,food,NA
1172509,would you like some more lamb chop,MOT,Mother,lamb,food,NA
16892961,that's nice the lamb could eat something there,MOT,Mother,lamb,food,NA
1099511,that's for when you cook the lamb chops on the barbecue somechies the fire gets real um strong and burns them so I spray the fire with that and it's gone,MOT,Mother,lamb,food,NA
621071,I don't like lamb stew,MOT,Mother,lamb,food,NA
621105,except lamb chops,EXP,Investigator,lamb,food,NA
8792455,could I have two lamb chops as well please,MOT,Mother,lamb,food,NA
1102473,you have xxx lamb chop,MOT,Mother,lamb,food,NA
9148734,now why don't you ask your lamb what lamb would like to eat,MOT,Mother,lamb,food,NA
1105095,you liked that lamb chop tonight huh,MOT,Mother,lamb,food,NA
1097331,yeah well it's lamb chop,MOT,Mother,lamb,food,NA
2736173,you gonna beat it with the lamb chop first,MOT,Mother,lamb,food,NA
1175298,have one more little bite of potatoes and lamb chop,MOT,Mother,lamb,food,NA
621042,and lamb stew,SIS,Sister,lamb,food,NA
10096680,well now the butchers are doing minced lamb,MOT,Mother,lamb,food,NA
1098427,well I think Nelson likes lamb chops too but the kitty has his own food,MOT,Mother,lamb,food,NA
8670555,did you perhaps see some frozen lamb in the supermarket freezer,MOT,Mother,lamb,food,NA
1096084,wait um it's much easier to eat lamb chops with a fork,MOT,Mother,lamb,food,NA
1095772,lamb chop,MOT,Mother,lamb,food,NA
9157517,is this chicken kebob or lamb kebob,MOT,Mother,lamb,food,NA
9149041,lamb are you having two plates,MOT,Mother,lamb,food,NA
2723184,we gonna have some lamb chops for dinner,MOT,Mother,lamb,food,NA
2723173,some lamb chops,MOT,Mother,lamb,food,NA
611702,you want a smaller lamb chop or a big one,MOT,Mother,lamb,food,NA
594853,I got lamb chops,MOT,Mother,lamb,food,NA
2723309,another lamb chop,MOT,Mother,lamb,food,NA
9773596,xxx get some lamb chops out_of the freezer,MOT,Mother,lamb,food,NA
